Date	Time	120mWS	120mSD	90mWS	90mSD	60mWS	60mSD	30mWS	30mSD	10mWS	10mSD	120mDIR	90mDIR	60mDIR	120mTEMP	10mTEMP	PRESS
030116	0000	6.69	0.41	6.28	0.43	5.13	0.41	4.02	0.52	2.92	0.51	50.60	54.80	43.60	25.90	25.50	1004.20
030116	0010	6.65	0.53	6.26	0.52	5.22	0.56	3.60	0.58	2.58	0.53	49.20	54.80	45.00	25.90	25.50	1004.10
030116	0020	6.79	0.53	6.19	0.54	4.98	0.51	3.76	0.50	2.85	0.54	47.80	50.60	40.80	25.80	25.50	1004.00
030116	0030	5.69	0.71	5.25	0.60	4.46	0.49	3.35	0.46	2.22	0.45	40.80	45.00	33.80	25.80	25.30	1003.80
030116	0040	5.38	0.41	5.00	0.43	4.08	0.46	2.71	0.62	1.72	0.54	33.80	35.20	21.10	25.70	25.20	1003.70
030116	0050	6.33	0.48	5.90	0.42	5.05	0.50	3.79	0.64	2.25	0.57	38.00	39.40	25.30	25.70	25.10	1003.50
030116	0100	7.00	0.40	6.41	0.41	5.41	0.53	3.65	0.69	2.50	0.55	35.20	36.60	22.50	25.50	25.10	1003.30
030116	0110	6.81	0.54	6.14	0.56	4.98	0.86	3.13	0.82	2.14	0.61	29.50	30.90	18.30	25.50	25.10	1003.00
030116	0120	6.53	0.46	5.68	0.51	4.50	0.76	2.74	0.71	1.48	0.44	32.30	33.80	19.70	25.50	24.80	1002.80
030116	0130	6.17	0.45	5.45	0.47	4.34	0.81	2.27	0.57	1.65	0.44	30.90	32.30	18.30	25.40	24.70	1002.70
030116	0140	5.80	0.45	5.16	0.49	3.54	0.76	1.90	0.44	1.58	0.56	26.70	28.10	11.30	25.30	24.60	1002.60
030116	0150	6.01	0.34	5.47	0.32	3.18	0.71	2.27	0.53	1.95	0.48	23.90	25.30	7.00	25.20	24.40	1002.50
030116	0200	5.91	0.34	4.71	0.80	2.96	0.59	2.71	0.71	2.20	0.52	16.90	16.90	1.40	25.20	24.30	1002.40
030116	0210	5.85	0.62	4.21	0.94	3.47	0.71	2.69	0.55	1.85	0.37	12.70	14.10	0.00	25.10	24.20	1002.20
030116	0220	5.23	0.74	3.66	0.99	3.12	0.64	1.84	0.66	1.23	0.73	11.30	12.70	0.00	24.90	24.20	1002.20
030116	0230	4.70	0.78	3.01	0.68	3.69	0.52	2.03	0.37	0.98	0.58	9.80	8.40	354.40	24.90	24.10	1002.10
030116	0240	4.98	0.92	3.17	0.65	4.05	0.49	2.60	0.44	1.72	0.29	8.40	8.40	355.80	24.90	24.00	1002.00
030116	0250	4.67	0.87	3.63	0.78	4.75	0.39	3.24	0.40	2.15	0.34	5.60	5.60	354.40	24.90	24.00	1001.90
030116	0300	4.17	0.75	4.52	0.92	4.48	0.42	2.78	0.36	1.76	0.25	2.80	2.80	347.30	24.80	24.00	1001.90
030116	0310	5.88	0.78	4.44	0.99	3.11	0.89	2.06	0.91	1.29	0.64	11.30	15.50	1.40	24.70	23.80	1001.90
030116	0320	4.95	0.96	3.82	0.79	3.10	0.94	1.64	0.79	1.19	0.70	5.60	11.30	1.40	24.80	24.00	1001.80
030116	0330	4.14	0.49	3.68	0.78	4.62	0.52	2.60	0.44	1.59	0.34	1.40	4.20	358.60	24.80	23.70	1001.60
030116	0340	4.47	0.84	3.21	0.55	4.56	0.37	2.49	0.42	1.60	0.23	4.20	5.60	354.40	24.80	23.70	1001.60
030116	0350	3.91	0.55	3.80	0.65	4.38	0.38	2.74	0.23	1.62	0.23	1.40	1.40	348.80	24.70	23.60	1001.50
030116	0400	4.53	0.60	4.94	0.85	5.27	0.41	3.65	0.37	2.23	0.40	1.40	1.40	350.20	24.60	23.50	1001.30
030116	0410	4.35	0.46	4.88	0.70	5.00	0.38	3.11	0.42	1.97	0.29	1.40	1.40	348.80	24.40	23.50	1001.30
030116	0420	4.68	0.81	4.01	0.74	4.68	0.46	2.85	0.42	1.87	0.29	2.80	2.80	351.60	24.40	23.50	1001.30
030116	0430	5.62	1.08	3.84	0.89	4.18	0.80	2.58	0.63	1.66	0.52	7.00	8.40	358.60	24.30	23.50	1001.30
030116	0440	5.81	0.98	3.98	0.93	3.28	0.81	2.12	0.63	1.55	0.37	8.40	12.70	0.00	24.30	23.60	1001.40
030116	0450	5.05	1.05	3.49	0.86	3.47	0.71	1.98	0.51	1.39	0.36	5.60	8.40	355.80	24.30	23.60	1001.60
030116	0500	4.78	1.01	3.37	0.74	3.76	0.59	2.39	0.45	1.51	0.32	5.60	8.40	354.40	24.30	23.60	1001.60
030116	0510	5.36	0.96	3.64	0.83	3.42	0.76	1.93	0.48	1.17	0.52	8.40	11.30	357.20	24.30	23.50	1001.50
030116	0520	5.39	1.02	3.60	0.90	3.40	0.72	2.24	0.40	1.47	0.27	8.40	11.30	358.60	24.20	23.20	1001.60
030116	0530	5.09	0.97	3.51	0.65	4.36	0.58	2.77	0.36	1.74	0.27	5.60	7.00	357.20	24.30	23.50	1001.60
030116	0540	4.77	0.89	3.59	0.64	4.55	0.44	2.82	0.31	1.74	0.29	4.20	4.20	351.60	24.20	23.20	1001.80
030116	0550	5.31	0.94	3.41	0.74	3.93	0.61	2.36	0.34	1.44	0.29	7.00	8.40	355.80	24.20	23.10	1001.90
030116	0600	5.96	1.04	4.19	0.99	4.05	0.77	3.04	0.52	2.00	0.40	7.00	11.30	358.60	24.30	23.20	1002.10
030116	0610	6.17	0.99	4.10	1.01	3.70	0.80	2.96	0.50	1.82	0.29	8.40	11.30	0.00	24.40	23.30	1002.20
030116	0620	5.54	1.16	3.97	0.89	4.28	0.74	3.10	0.44	1.93	0.37	7.00	7.00	355.80	24.30	23.20	1002.40
030116	0630	5.37	1.22	3.71	0.76	4.27	0.71	2.98	0.48	1.93	0.38	5.60	7.00	354.40	24.20	23.30	1002.40
030116	0640	5.83	1.02	3.66	0.85	3.67	0.75	2.62	0.42	1.76	0.29	7.00	9.80	357.20	24.20	23.20	1002.50
030116	0650	6.28	1.15	4.50	1.06	3.64	0.78	2.56	0.58	1.90	0.37	8.40	12.70	0.00	24.30	23.30	1002.70
030116	0700	6.25	1.03	4.23	1.00	3.58	0.79	2.60	0.64	1.83	0.49	8.40	11.30	0.00	24.40	23.50	1002.70
030116	0710	6.23	0.97	4.14	1.02	3.37	0.81	2.37	0.72	1.82	0.46	9.80	11.30	1.40	24.70	23.70	1002.70
030116	0720	6.23	0.84	4.04	0.85	3.30	0.76	2.12	0.67	1.81	0.52	8.40	12.70	0.00	24.80	24.10	1002.90
030116	0730	6.05	1.02	3.98	1.10	2.88	0.73	1.88	0.91	1.91	0.63	9.80	12.70	1.40	25.10	24.40	1003.00
030116	0740	5.96	1.19	4.02	1.05	2.80	0.78	2.35	0.96	2.38	0.57	11.30	14.10	4.20	25.20	24.80	1003.00
030116	0750	6.02	1.27	4.51	1.30	3.47	1.00	2.86	0.83	2.39	0.94	11.30	15.50	7.00	25.40	25.30	1003.10
030116	0800	6.42	1.35	5.28	1.47	4.22	1.30	3.34	1.17	3.21	0.89	12.70	16.90	8.40	25.70	25.70	1003.30
030116	0810	6.60	1.18	5.87	1.33	4.63	1.58	4.13	1.30	3.57	0.95	16.90	22.50	9.80	25.90	25.90	1003.30
030116	0820	6.94	1.08	6.68	0.97	5.82	1.33	4.72	1.41	3.91	1.35	25.30	30.90	21.10	26.20	26.40	1003.60
030116	0830	7.13	1.27	6.92	1.27	6.42	1.49	5.74	1.39	5.04	1.48	25.30	32.30	23.90	26.50	26.80	1003.80
030116	0840	6.37	1.26	6.26	1.44	6.10	1.40	5.77	1.55	5.02	1.24	30.90	38.00	29.50	26.80	27.00	1003.90
030116	0850	7.26	0.84	7.02	1.01	6.38	1.18	5.99	1.20	5.19	1.10	36.60	43.60	36.60	27.00	27.40	1003.80
030116	0900	8.44	0.84	8.23	0.92	7.55	1.02	6.88	1.04	5.91	1.18	42.20	47.80	42.20	26.80	27.50	1003.90
030116	0910	7.88	0.80	8.10	0.80	7.60	0.86	7.17	1.01	6.00	1.06	46.40	53.40	45.00	26.90	27.70	1003.90
030116	0920	7.26	0.83	7.29	0.92	6.97	0.87	6.62	1.25	5.56	1.23	45.00	52.00	45.00	27.10	28.00	1003.80
