Date	Time	120mWS	120mSD	90mWS	90mSD	60mWS	60mSD	30mWS	30mSD	10mWS	10mSD	120mDIR	90mDIR	60mDIR	120mTEMP	10mTEMP	PRESS
090116	0000	10.35	1.14	9.89	1.32	9.28	1.10	8.47	1.23	7.29	1.30	264.40	272.80	264.40	26.50	26.60	998.60
090116	0010	10.01	0.97	9.51	1.20	8.79	1.31	7.79	1.44	6.60	1.24	264.40	272.80	264.40	26.40	26.80	998.60
090116	0020	9.43	1.40	9.22	1.45	8.55	1.40	7.73	1.49	6.66	1.35	265.80	274.20	267.20	26.40	26.50	998.40
090116	0030	10.20	1.54	9.56	1.53	8.76	1.42	7.92	1.30	6.93	1.31	270.00	278.40	268.60	26.40	26.60	998.30
090116	0040	11.80	1.57	11.15	1.69	10.49	1.67	9.67	1.84	8.65	1.77	268.60	277.00	270.00	26.40	26.60	997.80
090116	0050	12.27	1.21	11.55	1.45	10.63	1.47	9.57	1.63	8.27	1.47	268.60	277.00	268.60	26.40	26.60	997.70
090116	0100	11.64	1.37	10.95	1.43	10.15	1.49	9.36	1.56	8.09	1.54	270.00	278.40	270.00	26.40	26.50	997.50
090116	0110	12.11	1.19	11.44	1.40	10.54	1.38	9.60	1.34	8.29	1.32	270.00	277.00	270.00	26.30	26.40	997.40
090116	0120	12.29	1.31	11.81	1.56	11.13	1.59	10.41	1.54	8.93	1.50	268.60	277.00	268.60	26.20	26.40	997.20
090116	0130	12.07	1.37	11.41	1.44	10.53	1.40	9.51	1.49	8.23	1.58	270.00	278.40	268.60	26.20	26.30	997.10
090116	0140	10.72	1.32	10.16	1.34	9.50	1.35	8.51	1.51	7.68	1.55	268.60	277.00	270.00	26.00	26.20	997.00
090116	0150	10.69	1.13	10.02	1.12	9.15	1.05	8.12	1.26	7.08	1.18	265.80	275.60	267.20	26.00	26.20	996.70
090116	0200	10.12	1.41	9.38	1.39	8.79	1.28	7.95	1.43	6.93	1.36	274.20	282.70	274.20	25.90	26.20	996.60
090116	0210	9.94	0.92	9.22	1.07	8.40	1.03	7.41	1.13	6.26	0.99	278.40	286.90	279.80	26.00	26.20	996.40
090116	0220	7.88	1.04	7.10	1.10	6.39	0.96	5.36	0.98	4.41	0.70	282.70	289.70	281.30	26.30	26.30	996.40
090116	0230	9.73	1.29	9.05	1.51	8.21	1.56	7.12	1.36	5.95	1.27	281.30	289.70	281.30	26.60	26.60	996.20
090116	0240	9.35	1.37	8.72	1.54	8.03	1.36	7.03	1.25	6.17	0.99	278.40	285.50	275.60	27.10	27.10	996.00
090116	0250	7.20	1.04	7.06	1.11	6.58	1.04	5.75	1.14	5.06	0.92	277.00	284.10	274.20	26.90	26.90	995.80
090116	0300	7.84	0.92	7.13	0.88	6.44	0.83	5.22	0.85	4.31	0.72	289.70	296.70	289.70	26.60	26.60	995.60
090116	0310	8.42	0.67	7.54	0.82	6.73	0.83	5.61	0.88	4.68	0.78	289.70	296.70	289.70	26.60	26.50	995.60
090116	0320	7.40	0.82	6.86	0.69	6.34	0.60	5.56	0.69	4.62	0.68	282.70	288.30	277.00	26.60	26.50	995.50
090116	0330	6.89	0.78	6.54	0.65	5.72	0.56	4.85	0.73	4.23	0.77	274.20	281.30	270.00	26.40	26.30	995.50
090116	0340	8.07	0.66	7.54	0.81	6.72	0.81	5.80	0.74	5.04	0.77	265.80	274.20	264.40	26.30	26.20	995.60
090116	0350	7.67	0.84	6.98	0.87	6.18	0.72	5.29	0.68	4.45	0.83	261.60	270.00	261.60	26.20	26.30	995.60
090116	0400	8.09	0.98	7.20	1.10	6.39	0.94	5.41	0.85	4.61	0.77	264.40	272.80	264.40	26.40	26.30	995.60
090116	0410	7.82	0.75	7.29	0.76	6.54	0.81	5.71	0.89	4.85	0.88	264.40	274.20	265.80	26.50	26.60	995.50
090116	0420	8.29	0.71	7.57	0.92	6.74	0.99	5.78	1.03	4.89	1.07	265.80	274.20	264.40	26.60	26.60	995.40
090116	0430	8.02	0.95	7.59	0.93	6.95	0.77	5.95	1.02	4.97	0.95	265.80	275.60	267.20	26.60	26.60	995.40
090116	0440	8.14	0.95	7.33	0.93	6.42	0.81	5.71	0.90	4.83	0.90	268.60	278.40	271.40	26.60	26.60	995.50
090116	0450	7.93	0.80	7.42	0.92	6.59	1.02	5.86	1.10	4.85	0.97	272.80	281.30	272.80	26.80	26.80	995.60
090116	0500	8.31	0.96	7.84	1.04	7.19	0.99	6.22	1.03	5.26	0.96	270.00	278.40	270.00	26.90	27.00	995.70
090116	0510	7.69	0.86	7.18	0.91	6.60	0.85	5.85	0.88	4.87	0.88	265.80	274.20	264.40	26.90	27.00	995.90
090116	0520	7.60	0.86	7.28	0.88	6.58	0.78	5.73	0.74	5.06	0.71	265.80	275.60	265.80	26.80	26.90	995.90
090116	0530	6.87	0.72	6.42	0.73	5.59	0.68	4.92	0.70	4.29	0.58	272.80	279.80	271.40	26.60	26.60	995.90
090116	0540	6.44	0.67	5.92	0.71	4.98	0.79	3.97	0.58	3.23	0.60	267.20	275.60	267.20	26.80	26.80	996.00
090116	0550	6.95	0.84	6.38	0.76	5.36	0.71	4.54	0.69	3.74	0.67	264.40	274.20	264.40	26.90	26.90	996.10
090116	0600	7.17	0.99	6.85	0.85	6.11	0.83	5.55	1.03	4.94	0.98	261.60	270.00	261.60	26.90	26.80	996.30
090116	0610	7.21	1.03	6.73	0.93	6.12	0.75	5.48	0.80	4.74	0.89	263.00	270.00	261.60	26.60	26.60	996.40
090116	0620	7.77	0.91	7.15	1.10	6.34	1.00	5.38	0.91	4.47	0.81	268.60	278.40	270.00	26.50	26.50	996.60
090116	0630	7.96	0.76	7.43	0.78	6.77	0.78	5.65	0.85	4.85	0.86	268.60	277.00	268.60	26.40	26.60	996.70
090116	0640	8.24	0.86	7.46	1.03	6.61	0.85	5.97	0.94	5.03	1.01	270.00	278.40	271.40	26.50	26.60	997.00
090116	0650	7.72	1.08	7.19	1.03	6.43	1.14	5.72	1.03	4.98	0.86	270.00	279.80	271.40	26.60	26.80	997.10
090116	0700	7.35	0.96	6.91	1.05	6.04	0.88	5.00	0.88	4.27	0.83	271.40	281.30	274.20	26.60	26.80	997.20
090116	0710	6.83	0.99	6.36	0.92	5.75	0.92	5.08	1.00	4.53	0.85	275.60	284.10	277.00	26.60	26.60	997.40
090116	0720	7.49	0.84	7.09	0.89	6.78	0.79	5.81	0.92	5.02	0.95	275.60	284.10	277.00	26.60	26.90	997.60
090116	0730	7.70	1.04	7.37	1.06	6.73	1.04	6.21	1.14	5.56	0.98	267.20	275.60	267.20	26.90	27.10	997.80
090116	0740	8.10	1.08	7.90	1.21	7.53	1.11	6.78	1.17	5.97	0.96	263.00	271.40	264.40	27.00	27.50	997.90
090116	0750	7.68	1.01	7.73	1.14	7.61	1.23	7.37	1.31	6.60	1.12	264.40	272.80	264.40	27.10	27.60	998.10
090116	0800	6.71	0.90	6.67	1.04	6.37	0.93	5.89	0.99	5.23	1.01	268.60	275.60	265.80	27.40	27.90	998.30
090116	0810	6.18	0.82	6.02	0.64	5.71	0.67	5.56	0.65	4.90	0.70	268.60	278.40	268.60	27.60	28.00	998.40
090116	0820	5.48	0.71	5.59	0.70	5.55	0.72	5.32	0.78	4.69	0.86	263.00	272.80	265.80	28.00	28.20	998.60
090116	0830	5.91	0.69	5.89	0.76	5.78	0.67	5.35	0.76	4.76	0.77	268.60	275.60	264.40	28.10	28.50	998.70
090116	0840	6.69	0.48	6.79	0.53	6.65	0.64	6.17	0.72	5.57	0.84	268.60	278.40	268.60	28.10	28.50	998.90
090116	0850	6.66	0.68	6.65	0.72	6.43	0.70	6.40	0.78	5.73	0.83	261.60	271.40	264.40	28.30	28.60	999.00
090116	0900	6.65	0.84	6.80	0.76	6.73	0.68	6.67	0.86	6.15	0.98	261.60	271.40	264.40	28.30	28.70	999.10
090116	0910	8.25	0.66	8.18	0.76	8.00	0.81	7.55	0.88	6.68	1.12	260.20	270.00	261.60	28.20	28.70	999.00
090116	0920	8.52	0.65	8.45	0.85	8.12	0.95	7.83	1.03	6.86	1.14	261.60	270.00	260.20	28.20	29.00	999.10
090116	0930	7.78	0.76	8.00	1.03	7.97	0.91	7.32	1.23	6.54	1.24	265.80	277.00	270.00	28.60	29.00	999.10
090116	0940	8.10	0.45	8.18	0.54	8.10	0.63	7.89	0.87	7.09	0.95	261.60	270.00	261.60	28.70	29.10	999.10
090116	0950	8.11	0.76	8.34	0.88	8.13	0.82	7.65	0.92	6.98	1.04	261.60	268.60	257.30	28.70	29.30	999.00
090116	1000	8.32	0.94	8.31	1.12	8.11	1.14	7.77	1.33	7.19	1.14	263.00	270.00	264.40	29.00	29.80	998.90
090116	1010	8.10	0.68	8.29	0.78	8.04	0.86	7.82	0.99	7.31	1.12	251.70	260.20	251.70	29.10	29.80	998.90
090116	1020	7.49	0.86	7.39	0.88	7.19	0.90	6.95	1.12	6.41	1.20	250.30	255.90	246.10	29.10	29.90	998.90
090116	1030	6.76	0.68	6.61	0.65	6.31	0.77	5.95	1.03	5.66	1.04	257.30	265.80	257.30	29.60	30.40	998.90
090116	1040	6.88	0.72	6.81	0.79	6.66	0.89	6.39	1.03	5.82	1.13	253.10	261.60	251.70	29.70	30.70	998.90
090116	1050	6.55	1.41	6.62	1.46	6.49	1.42	6.21	1.53	5.66	1.41	254.50	263.00	254.50	30.20	31.00	998.70
090116	1100	7.14	1.37	7.08	1.38	6.96	1.37	6.73	1.50	6.21	1.47	254.50	263.00	253.10	30.40	31.20	998.60
090116	1110	7.74	0.92	7.82	1.02	7.76	1.03	7.51	1.12	6.75	1.30	248.90	257.30	248.90	30.40	31.30	998.50
090116	1120	8.82	1.28	8.78	1.25	8.57	1.20	8.34	1.29	7.55	1.28	254.50	263.00	254.50	30.70	31.40	998.40
090116	1130	8.59	1.17	8.41	1.36	8.09	1.35	7.76	1.45	7.24	1.52	255.90	264.40	255.90	30.50	31.30	998.30
090116	1140	8.21	1.28	8.35	1.38	8.24	1.24	8.10	1.29	7.25	1.23	255.90	263.00	254.50	30.70	31.50	998.20
090116	1150	9.12	1.42	9.04	1.57	8.92	1.54	8.28	1.60	7.56	1.64	251.70	258.80	248.90	30.90	31.80	998.00
090116	1200	10.65	1.40	10.35	1.44	10.02	1.36	9.49	1.64	8.43	1.59	247.50	255.90	246.10	30.50	31.50	997.80
090116	1210	10.53	1.02	10.29	1.26	10.00	1.34	9.35	1.56	8.34	1.75	247.50	254.50	246.10	30.40	31.40	997.60
090116	1220	10.82	1.14	10.65	1.29	10.35	1.36	9.96	1.55	8.95	1.46	250.30	257.30	248.90	30.40	31.40	997.40
090116	1230	11.10	1.01	11.07	1.20	10.59	1.21	10.34	1.38	9.47	1.57	253.10	261.60	251.70	30.30	31.40	997.20
090116	1240	10.46	1.25	10.21	1.47	9.92	1.32	9.59	1.50	8.76	1.66	257.30	265.80	257.30	30.70	31.60	997.00
090116	1250	11.11	1.33	10.81	1.23	10.44	1.32	10.10	1.49	8.90	1.58	254.50	261.60	254.50	31.00	32.10	996.90
090116	1300	11.72	1.04	11.54	0.97	10.95	1.10	10.14	1.35	9.21	1.31	253.10	260.20	251.70	31.00	32.40	996.60
090116	1310	11.56	1.30	11.42	1.30	11.02	1.27	10.60	1.55	9.75	1.72	260.20	270.00	261.60	31.00	32.10	996.40
090116	1320	11.82	1.71	11.53	1.99	11.33	2.03	10.82	2.10	9.77	2.10	260.20	268.60	260.20	31.50	32.70	996.10
090116	1330	12.37	1.30	12.33	1.46	11.82	1.44	11.42	1.56	10.34	1.72	257.30	265.80	255.90	31.00	32.10	996.00
090116	1340	12.93	1.18	13.10	1.35	12.74	1.51	12.12	1.47	11.04	1.51	261.60	271.40	263.00	31.20	32.10	995.80
090116	1350	12.76	1.70	12.78	1.74	12.23	1.78	11.75	1.91	10.57	1.75	263.00	271.40	261.60	31.20	32.00	995.70
090116	1400	14.65	1.35	14.71	1.57	14.36	1.58	13.69	1.98	12.11	1.93	261.60	270.00	260.20	30.70	31.60	995.60
090116	1410	12.64	1.67	12.66	1.63	12.38	1.58	11.81	1.72	10.78	1.73	261.60	271.40	264.40	30.70	31.60	995.50
090116	1420	12.41	1.11	12.39	1.33	11.98	1.38	11.63	1.58	10.36	1.77	265.80	274.20	265.80	30.90	31.90	995.30
090116	1430	12.16	1.38	12.14	1.39	11.77	1.32	11.32	1.49	10.17	1.54	260.20	268.60	260.20	30.90	31.80	995.20
090116	1440	12.11	1.23	12.42	1.19	11.96	1.35	11.16	1.52	9.99	1.57	261.60	270.00	260.20	30.70	31.80	995.20
090116	1450	13.32	0.87	13.50	0.93	13.09	1.14	12.56	1.40	11.21	1.49	263.00	272.80	264.40	30.30	31.40	995.20
090116	1500	13.22	1.02	13.15	1.21	12.81	1.19	11.99	1.55	10.76	1.67	264.40	274.20	267.20	30.10	31.20	995.10
090116	1510	12.54	1.33	12.51	1.67	12.07	1.63	11.76	1.71	10.60	1.80	258.80	267.20	257.30	29.80	30.90	994.90
090116	1520	12.84	0.88	12.71	1.14	12.13	1.29	11.58	1.47	10.56	1.50	260.20	270.00	260.20	29.60	30.40	994.80
090116	1530	13.64	1.35	13.44	1.37	13.00	1.32	12.04	1.50	10.89	1.47	258.80	267.20	257.30	29.60	30.70	994.80
090116	1540	12.99	1.14	12.87	1.27	12.07	1.46	11.17	1.67	9.77	1.63	263.00	271.40	261.60	29.80	30.80	994.70
090116	1550	13.64	0.95	13.62	1.04	12.77	1.37	12.06	1.50	10.59	1.62	263.00	272.80	264.40	29.90	30.80	994.50
090116	1600	12.94	1.30	13.02	1.48	12.62	1.64	11.69	2.09	10.42	1.91	264.40	274.20	265.80	29.90	30.70	994.60
090116	1610	13.19	1.07	13.21	1.12	12.82	1.18	11.81	1.66	10.52	1.87	265.80	275.60	267.20	29.90	30.50	994.80
090116	1620	14.14	1.29	14.10	1.47	13.47	1.50	12.57	1.62	10.69	1.45	267.20	275.60	265.80	29.40	30.10	994.90
090116	1630	12.50	1.43	12.27	1.73	11.75	1.80	10.96	1.96	9.71	1.74	264.40	272.80	265.80	29.20	29.80	995.00
090116	1640	11.76	1.86	11.68	1.88	11.06	1.66	10.23	1.88	9.15	1.80	264.40	272.80	263.00	29.20	29.80	995.00
090116	1650	13.05	1.60	12.91	1.67	12.13	1.65	10.92	1.63	9.54	1.55	263.00	271.40	263.00	29.10	29.60	994.90
090116	1700	12.65	1.51	12.53	1.46	11.91	1.32	11.02	1.59	9.89	1.68	263.00	272.80	263.00	28.80	29.40	994.80
090116	1710	13.17	1.18	13.26	1.16	12.85	1.34	12.00	1.46	10.60	1.50	265.80	274.20	265.80	28.70	29.20	994.80
090116	1720	12.68	0.94	12.54	1.05	11.93	1.11	11.16	1.38	9.88	1.49	267.20	275.60	265.80	28.60	29.10	994.90
090116	1730	10.00	1.22	9.68	1.50	9.20	1.69	8.49	1.77	7.44	1.63	270.00	277.00	268.60	28.70	29.00	995.00
090116	1740	11.34	1.38	11.43	1.37	11.06	1.05	10.47	1.22	9.17	1.29	270.00	278.40	270.00	28.50	28.80	995.10
090116	1750	10.03	1.41	9.60	1.37	8.96	1.23	8.41	1.28	7.32	1.27	270.00	278.40	270.00	28.30	28.80	995.30
090116	1800	11.52	1.15	11.38	1.27	10.69	1.28	9.96	1.42	8.75	1.49	268.60	277.00	267.20	28.30	28.70	995.50
090116	1810	11.36	0.99	11.07	1.07	10.46	1.12	9.72	1.18	8.52	1.42	271.40	279.80	270.00	28.30	28.70	995.60
090116	1820	10.99	1.26	10.68	1.38	10.26	1.38	9.81	1.35	8.58	1.42	267.20	277.00	270.00	28.30	28.60	995.90
090116	1830	12.26	1.37	11.79	1.60	10.99	1.56	10.35	1.56	8.81	1.48	267.20	275.60	267.20	28.10	28.30	996.10
090116	1840	11.46	1.25	11.03	1.40	10.04	1.39	8.88	1.27	7.66	1.38	264.40	274.20	265.80	28.00	28.30	996.10
090116	1850	10.54	1.26	10.03	1.39	9.42	1.43	8.58	1.52	7.44	1.49	268.60	278.40	268.60	27.90	28.20	996.20
090116	1900	10.52	1.36	10.14	1.39	9.62	1.51	8.90	1.39	7.98	1.36	267.20	275.60	267.20	27.90	28.10	996.30
090116	1910	9.68	1.24	9.19	1.27	8.51	1.22	7.64	1.20	6.73	1.17	265.80	272.80	264.40	27.70	28.00	996.50
090116	1920	10.40	1.33	10.03	1.35	9.27	1.19	8.09	1.17	7.07	1.19	265.80	274.20	267.20	27.70	27.90	996.90
