Date	Time	120mWS	120mSD	90mWS	90mSD	60mWS	60mSD	30mWS	30mSD	10mWS	10mSD	120mDIR	90mDIR	60mDIR	120mTEMP	10mTEMP	PRESS
010116	0000	8.73	0.32	7.50	0.37	5.99	0.61	3.60	0.85	2.13	0.56	30.00	31.00	18.28	23.59	22.12	1004.35
010116	0010	9.51	0.58	8.10	0.62	6.31	0.58	4.37	0.81	2.81	0.59	31.00	34.00	22.50	23.35	22.00	1004.43
010116	0020	9.99	0.34	8.61	0.52	7.10	0.59	5.36	0.71	3.65	0.71	30.00	32.00	22.50	23.22	22.00	1004.35
010116	0030	9.74	0.53	8.32	0.59	6.61	0.64	4.93	0.71	3.25	0.75	30.00	34.00	23.91	22.98	21.88	1004.28
010116	0040	9.08	0.53	7.63	0.65	5.93	0.74	4.38	0.71	2.99	0.73	31.00	35.00	23.91	22.98	21.76	1004.28
010116	0050	8.94	0.41	7.44	0.49	5.81	0.62	4.33	0.62	2.94	0.58	30.00	32.00	22.50	22.73	21.76	1004.13
010116	0100	9.48	0.32	8.01	0.44	6.34	0.46	4.72	0.62	3.25	0.63	31.00	34.00	23.91	22.73	21.64	1003.99
010116	0110	9.51	0.42	7.99	0.46	6.33	0.56	4.46	0.56	3.07	0.61	30.00	32.00	22.50	22.73	21.39	1003.91
010116	0120	9.82	0.51	8.25	0.56	6.51	0.56	4.96	0.78	3.57	0.68	30.00	34.00	23.91	22.73	21.51	1003.91
010116	0130	10.01	0.52	8.42	0.55	6.69	0.54	4.89	0.71	3.40	0.73	25.00	31.00	21.09	22.61	21.39	1003.69
010116	0140	9.84	0.67	8.34	0.67	6.36	0.83	4.65	0.80	3.35	0.71	27.00	31.00	21.09	22.61	21.39	1003.62
010116	0150	10.61	0.68	8.95	0.81	7.14	0.87	5.19	1.06	3.58	0.80	27.00	31.00	21.09	22.49	21.51	1003.47
010116	0200	10.45	0.58	8.98	0.66	7.28	0.76	5.68	0.84	4.02	0.81	30.00	35.00	26.72	22.49	21.51	1003.47
010116	0210	10.16	0.42	8.59	0.58	6.85	0.66	5.15	0.76	3.59	0.61	28.00	34.00	25.31	22.49	21.39	1003.47
010116	0220	10.06	0.53	8.34	0.58	6.63	0.62	4.76	0.74	3.22	0.69	27.00	31.00	22.50	22.49	21.27	1003.33
010116	0230	9.85	0.65	7.76	0.70	5.89	0.89	3.68	1.02	2.58	0.98	24.00	30.00	18.28	22.49	21.15	1003.25
010116	0240	9.67	0.47	7.76	0.63	5.31	0.95	3.24	0.69	1.90	0.45	23.00	27.00	16.88	22.49	21.03	1003.25
010116	0250	9.59	0.45	7.77	0.62	5.13	1.11	3.01	0.55	1.83	0.46	21.00	25.00	14.06	22.61	20.90	1003.11
