Date	Time	120mWS	120mSD	90mWS	90mSD	60mWS	60mSD	30mWS	30mSD	10mWS	10mSD	120mDIR	90mDIR	60mDIR	120mTEMP	10mTEMP	PRESS
050116	0000	5.17	0.48	4.56	0.51	3.77	0.40	2.49	0.38	1.95	0.33	166.79	168.75	155.54	28.60	28.25	999.69
050116	0010	5.98	0.48	5.23	0.46	4.21	0.45	3.03	0.30	2.30	0.34	178.88	182.66	173.14	28.65	28.19	999.41
050116	0020	6.20	0.42	5.50	0.49	4.66	0.48	3.76	0.42	3.15	0.39	172.86	178.18	167.77	28.74	28.47	999.38
050116	0030	5.86	0.43	5.16	0.49	4.45	0.43	3.31	0.37	2.47	0.30	181.82	187.74	178.31	28.72	28.60	999.23
050116	0040	4.63	0.36	4.08	0.40	3.65	0.34	2.76	0.34	2.29	0.33	189.84	199.14	193.23	28.70	28.54	999.00
050116	0050	4.58	0.32	3.92	0.35	3.37	0.37	2.29	0.33	1.84	0.25	188.86	197.74	188.86	28.71	28.37	998.89
050116	0100	4.44	0.32	3.82	0.33	3.27	0.29	1.90	0.26	1.35	0.25	188.83	198.86	191.71	28.70	28.43	998.89
050116	0110	4.03	0.30	3.51	0.31	2.87	0.34	1.55	0.28	1.05	0.42	183.64	191.83	182.80	28.71	28.33	998.78
050116	0120	3.46	0.29	2.84	0.27	2.50	0.25	1.22	0.30	0.76	0.21	169.17	177.76	172.72	28.71	28.17	998.60
050116	0130	2.93	0.37	2.12	0.32	1.96	0.27	0.89	0.24	0.48	0.17	174.53	191.10	192.10	28.62	28.24	998.46
050116	0140	2.75	0.28	2.16	0.31	1.83	0.28	0.45	0.11	0.40	0.06	179.72	187.88	187.05	28.60	28.15	998.44
050116	0150	3.77	0.45	3.15	0.42	2.55	0.36	1.15	0.30	0.78	0.23	155.67	160.30	148.23	28.59	28.11	998.46
050116	0200	2.93	0.36	2.60	0.35	2.24	0.37	1.07	0.56	0.87	0.46	154.69	166.79	163.70	28.35	28.15	998.43
050116	0210	2.63	0.37	2.36	0.37	2.08	0.35	0.87	0.47	0.68	0.37	146.25	151.46	144.15	28.12	27.94	998.47
050116	0220	3.08	0.40	2.79	0.45	2.40	0.39	1.52	0.46	1.39	0.33	143.02	153.72	149.21	27.77	27.79	998.26
050116	0230	2.06	0.35	1.80	0.35	1.64	0.37	0.95	0.40	1.26	0.30	143.84	160.18	159.60	27.47	27.62	998.16
050116	0240	2.47	0.31	2.11	0.37	2.02	0.29	1.31	0.29	1.43	0.21	132.34	146.24	142.86	27.40	27.45	998.03
050116	0250	3.83	0.25	3.35	0.27	3.14	0.24	2.35	0.20	2.04	0.19	134.16	143.13	137.10	27.32	27.31	997.80
050116	0300	3.91	0.24	3.38	0.23	3.01	0.21	2.02	0.22	1.41	0.27	141.16	148.10	139.06	27.18	27.14	997.91
050116	0310	3.92	0.24	3.38	0.24	3.04	0.25	1.96	0.23	1.52	0.19	145.27	153.72	145.13	27.10	27.05	997.89
050116	0320	4.06	0.21	3.68	0.24	3.36	0.22	2.24	0.24	1.84	0.20	144.27	150.21	142.17	27.08	26.97	997.80
050116	0330	4.24	0.22	3.85	0.18	3.66	0.23	2.50	0.27	2.36	0.26	141.30	143.70	131.22	27.00	26.99	997.83
050116	0340	4.67	0.23	3.92	0.25	3.50	0.22	2.24	0.28	1.97	0.22	152.58	156.24	141.76	27.02	26.92	997.79
050116	0350	4.73	0.24	3.95	0.26	3.21	0.25	1.65	0.25	1.20	0.30	161.70	166.64	156.66	27.01	26.79	997.86
050116	0400	4.23	0.22	3.38	0.27	2.60	0.28	1.18	0.27	0.91	0.38	171.01	178.46	175.79	26.95	26.64	997.98
050116	0410	3.68	0.21	3.04	0.27	2.39	0.29	0.98	0.37	1.34	0.25	182.66	196.72	197.72	26.93	26.58	998.10
050116	0420	3.51	0.22	2.82	0.29	2.19	0.25	1.45	0.23	1.09	0.24	193.52	206.45	206.45	26.90	26.50	998.10
050116	0430	3.30	0.21	2.79	0.25	2.11	0.23	0.39	0.26	0.27	0.00	184.20	186.75	178.18	26.90	26.42	998.02
050116	0440	2.90	0.20	2.51	0.27	2.10	0.23	0.32	0.16	0.27	0.00	183.78	193.40	177.20	26.91	26.47	997.91
050116	0450	2.76	0.24	2.36	0.28	1.93	0.26	0.51	0.20	0.27	0.00	183.50	195.07	183.93	26.94	26.54	997.91
050116	0500	2.83	0.30	2.26	0.31	1.94	0.28	0.29	0.04	0.27	0.00	198.12	204.88	197.57	26.89	26.49	997.95
050116	0510	2.67	0.29	2.20	0.28	1.58	0.33	0.28	0.00	0.27	0.00	211.74	208.40	191.11	27.02	26.50	997.95
050116	0520	2.67	0.29	2.29	0.26	1.93	0.28	0.49	0.11	0.32	0.05	214.35	210.62	186.33	27.37	26.49	997.99
050116	0530	2.49	0.30	2.19	0.30	1.95	0.28	0.33	0.14	0.29	0.05	215.20	208.40	181.96	27.49	26.48	998.14
050116	0540	2.50	0.31	2.20	0.29	2.25	0.21	1.07	0.20	0.65	0.39	222.76	214.46	182.24	27.53	26.54	998.27
050116	0550	2.23	0.31	2.25	0.30	2.28	0.22	0.86	0.42	0.30	0.12	221.78	200.83	173.84	27.45	26.48	998.44
050116	0600	2.58	0.37	2.13	0.38	2.36	0.24	1.53	0.11	1.02	0.30	232.74	226.96	195.06	27.46	26.49	998.51
050116	0610	2.41	0.34	2.11	0.35	2.22	0.25	0.96	0.35	0.33	0.08	239.52	220.50	182.82	27.52	26.50	998.60
050116	0620	1.97	0.35	1.86	0.38	1.94	0.27	0.60	0.38	0.27	0.02	240.36	213.89	178.18	27.50	26.53	998.62
