Date	Time	120mWS	120mSD	90mWS	90mSD	60mWS	60mSD	30mWS	30mSD	10mWS	10mSD	120mDIR	90mDIR	60mDIR	120mTEMP	10mTEMP	PRESS
070116	0000	9.39	0.71	8.97	0.83	8.01	0.87	6.79	1.08	5.57	1.03	254.50	261.60	250.30	28.50	28.10	996.50
070116	0010	9.05	0.82	8.60	0.90	7.89	0.89	6.72	0.84	5.55	0.87	254.50	261.60	250.30	28.30	28.10	996.40
070116	0020	9.82	0.78	9.38	0.84	8.45	1.03	7.21	0.95	6.20	1.07	253.10	260.20	250.30	28.30	28.10	996.30
070116	0030	10.11	0.84	9.60	0.96	8.64	1.00	7.65	1.18	6.42	1.15	254.50	261.60	251.70	28.30	28.00	996.20
070116	0040	11.00	1.19	10.34	1.26	9.12	1.20	7.72	1.09	6.64	1.16	254.50	261.60	251.70	28.30	28.00	996.00
070116	0050	10.87	0.91	10.21	1.12	9.05	1.14	8.03	1.37	7.06	1.22	254.50	263.00	253.10	28.30	28.00	995.90
070116	0100	9.94	1.19	9.36	1.10	8.35	1.12	7.31	1.13	6.29	1.01	257.30	264.40	254.50	28.20	27.90	995.70
070116	0110	10.44	1.25	9.63	1.13	8.42	1.02	7.21	1.15	6.25	1.12	258.80	265.80	255.90	28.20	28.00	995.40
070116	0120	11.25	1.35	10.53	1.37	9.42	1.30	8.28	1.21	6.99	1.18	258.80	267.20	255.90	28.20	28.00	995.30
070116	0130	11.50	1.32	10.63	1.43	9.47	1.41	8.14	1.51	6.89	1.57	258.80	265.80	257.30	28.20	28.00	995.30
070116	0140	9.91	1.25	9.52	1.23	8.88	1.06	8.21	1.08	7.15	1.24	260.20	267.20	257.30	28.20	28.00	995.30
070116	0150	9.40	1.26	8.91	1.14	8.02	1.10	6.87	1.09	6.17	1.01	258.80	267.20	257.30	28.20	28.00	995.30
070116	0200	10.31	1.12	9.53	1.25	8.52	1.30	7.02	1.04	5.86	1.17	260.20	267.20	257.30	28.30	28.00	995.30
070116	0210	9.28	1.38	8.88	1.35	8.13	1.13	7.05	1.07	6.10	1.12	260.20	268.60	258.80	28.30	28.10	995.20
070116	0220	11.80	1.63	11.26	1.70	10.31	1.59	8.85	1.44	7.38	1.40	261.60	270.00	261.60	28.30	28.10	995.00
070116	0230	12.62	1.32	12.15	1.40	11.34	1.49	9.95	1.50	8.86	1.66	261.60	270.00	261.60	28.20	28.00	994.80
070116	0240	11.93	1.26	11.40	1.41	10.50	1.47	9.55	1.56	8.22	1.47	263.00	271.40	261.60	27.90	27.70	994.80
070116	0250	11.45	1.17	11.05	1.23	10.15	1.30	8.61	1.35	7.42	1.34	258.80	267.20	258.80	27.70	27.50	994.80
070116	0300	11.13	1.42	10.52	1.37	9.35	1.53	8.32	1.59	7.34	1.44	263.00	271.40	261.60	27.70	27.50	994.80
