Date	Time	120mWS	120mSD	90mWS	90mSD	60mWS	60mSD	30mWS	30mSD	10mWS	10mSD	120mDIR	90mDIR	60mDIR	120mTEMP	10mTEMP	PRESS
100116	0000	10.11	1.29	9.33	1.58	8.68	1.50	7.67	1.43	6.46	1.18	272.80	282.70	274.20	26.80	26.90	995.90
100116	0010	9.92	1.30	9.55	1.48	8.87	1.44	7.95	1.29	6.99	1.28	272.80	282.70	274.20	26.80	26.80	995.80
100116	0020	10.08	1.07	9.20	1.15	8.36	1.10	7.24	1.17	6.23	0.95	272.80	281.30	272.80	26.80	26.90	995.60
100116	0030	10.73	1.56	10.32	1.38	9.31	1.50	8.10	1.62	6.87	1.48	271.40	281.30	272.80	26.80	26.90	995.50
100116	0040	10.66	1.30	9.95	1.38	9.32	1.08	8.19	1.29	7.00	1.14	274.20	284.10	275.60	26.80	26.80	995.30
100116	0050	11.35	1.35	10.41	1.70	9.69	1.53	8.83	1.26	7.69	1.23	275.60	284.10	277.00	26.60	26.80	995.30
100116	0100	11.85	1.38	11.15	1.52	10.21	1.42	8.72	1.57	7.34	1.29	272.80	281.30	274.20	26.60	26.60	995.10
100116	0110	12.12	1.32	11.45	1.47	10.44	1.44	8.94	1.33	7.82	1.20	271.40	279.80	271.40	26.60	26.60	995.00
100116	0120	12.33	1.11	11.71	1.22	10.65	1.13	9.32	1.45	7.99	1.49	272.80	281.30	272.80	26.50	26.60	994.80
100116	0130	12.34	1.29	11.47	1.51	10.56	1.38	9.34	1.51	8.13	1.60	272.80	281.30	271.40	26.50	26.60	994.70
100116	0140	12.19	1.32	11.67	1.27	10.52	1.30	9.41	1.48	8.03	1.24	272.80	281.30	272.80	26.50	26.60	994.60
100116	0150	11.83	1.28	11.04	1.37	9.92	1.28	9.03	1.25	7.86	1.29	270.00	279.80	271.40	26.60	26.50	994.50
100116	0200	12.13	1.41	11.66	1.41	10.51	1.40	9.25	1.37	7.94	1.22	270.00	278.40	271.40	26.50	26.60	994.50
100116	0210	12.01	1.18	11.40	1.31	10.49	1.41	9.35	1.25	7.87	1.17	270.00	278.40	271.40	26.50	26.40	994.50
100116	0220	11.96	1.24	11.47	1.28	10.50	1.09	9.31	1.20	7.87	1.21	270.00	279.80	271.40	26.40	26.40	994.50
100116	0230	12.05	1.11	11.50	1.13	10.42	1.20	9.19	1.52	7.98	1.32	270.00	279.80	271.40	26.30	26.40	994.30
100116	0240	10.87	1.23	9.97	1.28	9.00	1.18	7.72	1.16	6.71	1.03	270.00	279.80	270.00	26.30	26.30	994.40
100116	0250	10.87	1.31	10.10	1.49	9.31	1.26	8.24	1.43	7.11	1.17	268.60	277.00	268.60	26.20	26.30	994.40
100116	0300	10.42	1.06	9.68	1.26	8.85	1.18	7.88	1.25	6.79	1.14	270.00	278.40	268.60	26.30	26.30	994.50
100116	0310	10.76	1.08	10.25	1.11	9.47	1.23	8.15	1.16	6.87	1.17	270.00	278.40	271.40	26.20	26.30	994.50
100116	0320	10.36	1.13	9.59	1.15	9.03	1.01	7.92	1.04	6.87	1.02	270.00	278.40	270.00	26.20	26.30	994.40
100116	0330	10.57	1.17	9.81	1.26	8.73	1.23	7.37	1.17	6.40	1.09	270.00	278.40	268.60	26.20	26.20	994.30
100116	0340	10.44	1.42	9.79	1.23	8.95	1.11	7.92	1.04	6.75	1.08	270.00	278.40	270.00	26.20	26.20	994.20
100116	0350	9.90	1.37	9.09	1.31	8.29	1.28	7.47	1.34	6.25	1.23	270.00	278.40	271.40	26.20	26.20	994.40
100116	0400	9.91	1.37	8.99	1.39	8.14	1.34	7.12	1.39	6.12	1.26	270.00	278.40	270.00	26.20	26.00	994.50
100116	0410	10.22	1.08	9.62	1.25	8.71	1.33	7.53	1.30	6.50	1.32	268.60	278.40	268.60	26.00	26.00	994.50
100116	0420	9.49	1.01	8.87	1.10	8.03	1.11	7.16	0.97	6.16	0.92	271.40	279.80	271.40	26.00	25.90	994.60
100116	0430	10.37	1.15	9.72	1.28	8.62	1.16	7.69	0.93	6.50	0.98	268.60	278.40	271.40	26.20	26.00	994.70
100116	0440	9.86	1.30	9.27	1.39	8.48	1.31	7.56	1.05	6.58	0.98	270.00	278.40	271.40	26.20	26.20	994.80
100116	0450	10.19	1.09	9.67	1.27	8.58	1.22	7.33	1.18	6.22	1.06	268.60	278.40	270.00	26.30	26.00	995.00
100116	0500	9.88	1.07	9.13	1.09	8.22	1.25	7.34	1.16	6.12	1.10	270.00	278.40	271.40	26.20	26.20	995.00
100116	0510	9.67	1.09	9.00	1.03	8.24	1.01	7.17	1.15	6.34	1.04	271.40	279.80	272.80	26.00	26.20	995.10
100116	0520	9.42	0.87	8.48	1.19	7.66	1.07	6.90	1.02	5.92	0.98	271.40	279.80	271.40	26.00	26.00	995.10
100116	0530	9.65	1.01	9.11	0.96	8.15	0.99	7.05	0.94	6.08	0.94	270.00	279.80	271.40	26.20	26.00	995.20
100116	0540	9.38	1.09	8.91	1.16	7.78	1.13	6.72	1.00	5.65	0.97	268.60	277.00	268.60	26.20	26.00	995.30
100116	0550	9.49	1.26	8.91	1.32	7.97	1.32	6.75	1.17	5.69	1.09	272.80	281.30	272.80	26.00	25.90	995.50
100116	0600	9.52	0.74	8.82	0.96	8.19	0.96	7.10	1.01	6.07	0.91	275.60	284.10	277.00	26.00	25.80	995.50
