Date	Time	120mWS	120mSD	90mWS	90mSD	60mWS	60mSD	30mWS	30mSD	10mWS	10mSD	120mDIR	90mDIR	60mDIR	120mTEMP	10mTEMP	PRESS
100114	0000	2.67	0.31	2.73	0.27	2.81	0.37	1.81	0.18	0.29	0.00	222.00	239.00	226.41	26.52	25.66	1000.10
100114	0010	2.69	0.29	2.74	0.27	3.10	0.23	2.54	0.23	0.69	0.57	226.00	239.00	227.81	26.52	25.66	1000.03
100114	0020	3.20	0.33	2.86	0.29	2.86	0.23	2.45	0.15	0.79	0.61	235.00	239.00	239.06	26.40	25.66	999.81
100114	0030	3.07	0.25	2.89	0.25	2.65	0.31	2.14	0.00	0.49	0.48	228.00	239.00	240.47	26.40	25.79	999.52
100114	0040	3.35	0.25	3.31	0.23	3.41	0.27	2.63	0.23	1.02	0.53	217.00	239.00	222.19	26.40	25.79	999.30
100114	0050	3.12	0.39	3.07	0.37	3.14	0.32	2.24	0.40	0.71	0.64	217.00	239.00	222.19	26.27	25.79	999.23
100114	0100	2.45	0.33	2.48	0.40	2.40	0.29	0.59	0.59	0.29	0.00	218.00	239.00	223.59	26.27	25.79	999.01
100114	0110	2.19	0.31	2.05	0.33	2.18	0.34	0.59	0.55	0.29	0.00	233.00	239.00	236.25	26.15	25.79	998.79
100114	0120	2.46	0.31	2.38	0.29	2.37	0.23	1.52	0.21	0.29	0.00	242.00	239.00	240.47	26.03	25.66	998.64
100114	0130	2.44	0.33	2.08	0.38	2.21	0.31	1.49	0.23	0.29	0.00	238.00	239.00	233.44	25.91	25.66	998.57
100114	0140	2.84	0.29	2.35	0.33	2.21	0.25	1.34	0.15	0.29	0.00	257.00	239.00	251.72	25.79	25.54	998.57
100114	0150	2.94	0.25	2.45	0.25	2.05	0.31	1.03	0.58	0.29	0.00	277.00	239.00	267.19	25.91	25.54	998.42
100114	0200	2.66	0.31	1.88	0.40	1.81	0.42	0.52	0.48	0.29	0.00	288.00	239.00	292.50	25.91	25.54	998.35
100114	0210	2.55	0.29	1.85	0.41	1.68	0.58	0.40	0.35	0.29	0.00	305.00	239.00	306.56	25.79	25.54	998.20
100114	0220	3.26	0.34	2.34	0.31	2.20	0.38	1.23	0.40	0.35	0.27	316.00	239.00	331.88	25.79	25.30	998.13
100114	0230	3.95	0.44	3.05	0.51	2.63	0.37	2.01	0.23	1.20	0.51	309.00	239.00	333.28	25.91	25.42	998.13
100114	0240	4.35	0.23	3.62	0.25	3.32	0.27	2.61	0.15	1.57	0.23	314.00	239.00	327.66	25.79	25.30	997.98
100114	0250	4.72	0.31	4.02	0.29	3.45	0.31	2.40	0.25	0.77	0.61	315.00	239.00	326.25	25.66	25.30	997.91
100114	0300	4.89	0.23	4.10	0.25	3.41	0.32	2.06	0.27	0.50	0.50	311.00	239.00	330.47	25.66	25.18	997.91
100114	0310	4.53	0.23	3.86	0.27	3.28	0.34	1.81	0.27	0.35	0.27	315.00	239.00	331.88	25.66	25.18	997.98
100114	0320	4.02	0.42	3.52	0.34	3.11	0.35	1.84	0.27	0.34	0.27	318.00	239.00	329.06	25.66	25.30	998.05
100114	0330	4.00	0.29	3.32	0.33	2.90	0.32	1.91	0.23	0.37	0.32	323.00	239.00	331.88	25.79	25.18	998.13
100114	0340	4.21	0.25	3.37	0.27	3.00	0.32	2.01	0.23	0.42	0.41	329.00	239.00	334.69	25.66	25.18	998.05
100114	0350	3.60	0.49	2.65	0.48	2.43	0.49	0.86	0.72	0.29	0.00	332.00	239.00	336.09	25.42	25.30	998.05
100114	0400	3.31	0.29	2.58	0.36	2.21	0.41	0.75	0.59	0.29	0.00	329.00	239.00	326.25	25.42	25.30	998.13
100114	0410	3.52	0.27	2.90	0.36	2.73	0.44	1.75	0.31	0.49	0.50	328.00	239.00	323.44	25.30	25.30	998.05
100114	0420	3.27	0.34	2.81	0.34	2.60	0.34	1.81	0.18	0.40	0.38	314.00	239.00	317.81	25.66	25.18	998.05
100114	0430	3.30	0.29	2.85	0.33	2.68	0.37	1.69	0.29	0.31	0.18	308.00	239.00	315.00	25.66	25.18	998.05
100114	0440	3.53	0.34	3.44	0.38	3.24	0.42	2.32	0.35	1.26	0.55	309.00	239.00	309.38	25.30	25.05	998.05
100114	0450	3.18	0.29	3.12	0.29	3.13	0.31	2.11	0.27	0.60	0.57	330.00	239.00	313.59	25.42	24.93	998.05
100114	0500	2.76	0.36	2.52	0.37	2.67	0.37	1.53	0.50	0.32	0.18	335.00	239.00	313.59	25.66	24.93	998.13
100114	0510	1.97	0.44	1.81	0.57	2.11	0.34	0.56	0.52	0.29	0.00	350.00	239.00	322.03	25.66	24.93	998.27
100114	0520	2.25	0.50	1.50	0.63	2.39	0.32	0.37	0.29	0.29	0.00	354.00	239.00	338.91	25.66	25.05	998.49
100114	0530	2.33	0.46	2.09	0.56	2.62	0.34	1.13	0.29	0.29	0.00	353.00	239.00	343.13	25.54	24.93	998.64
100114	0540	2.25	0.48	2.84	0.23	2.44	0.34	1.27	0.34	0.29	0.00	352.00	239.00	343.13	25.54	24.93	998.86
100114	0550	3.16	0.40	3.25	0.31	2.58	0.34	1.73	0.21	0.30	0.10	346.00	239.00	337.50	25.42	24.93	999.08
100114	0600	2.83	0.55	3.38	0.25	2.82	0.37	1.78	0.23	0.29	0.00	345.00	239.00	341.72	25.30	24.81	999.23
100114	0610	3.43	0.40	3.62	0.25	3.23	0.32	2.24	0.21	1.00	0.50	342.00	239.00	336.09	25.30	24.81	999.30
100114	0620	4.10	0.29	3.86	0.23	3.46	0.34	2.19	0.27	0.92	0.58	340.00	239.00	340.31	25.30	24.69	999.37
100114	0630	4.29	0.25	4.25	0.23	3.39	0.34	2.06	0.23	0.65	0.58	333.00	239.00	333.28	25.66	24.69	999.44
100114	0640	4.01	0.47	4.37	0.23	3.33	0.34	1.87	0.43	0.61	0.57	345.00	239.00	344.53	26.03	24.81	999.52
100114	0650	3.52	0.69	4.01	0.42	3.42	0.37	1.99	0.57	0.96	0.67	349.00	239.00	341.72	26.27	25.05	999.66
100114	0700	3.61	0.53	3.15	0.44	3.60	0.43	2.13	0.75	1.37	0.87	0.00	239.00	348.75	26.40	25.30	999.74
100114	0710	4.42	0.34	2.70	0.66	2.62	0.84	1.68	0.97	1.30	0.69	3.00	239.00	357.19	26.64	25.66	999.96
100114	0720	3.67	0.75	2.32	0.57	2.32	0.84	1.62	0.79	1.02	0.77	0.00	239.00	357.19	26.64	25.91	1000.10
100114	0730	2.82	0.73	2.08	0.63	2.18	0.78	1.61	0.77	1.21	0.81	357.00	239.00	355.78	26.76	26.15	1000.10
100114	0740	2.49	0.72	2.03	0.60	2.25	0.77	1.74	0.89	1.61	0.67	357.00	239.00	357.19	27.01	26.27	1000.10
100114	0750	3.20	0.62	2.73	0.68	1.99	0.82	1.57	0.66	1.39	0.69	10.00	239.00	9.84	26.89	26.27	1000.25
100114	0800	2.21	0.62	1.85	0.66	1.94	1.02	1.61	0.87	1.40	0.81	353.00	239.00	355.78	27.25	26.52	1000.40
100114	0810	1.75	0.75	1.73	0.72	1.73	0.84	1.44	0.78	1.23	0.77	3.00	239.00	14.06	27.98	27.01	1000.54
100114	0820	2.35	0.66	2.10	0.75	1.97	0.92	1.90	0.88	1.89	0.79	7.00	239.00	9.84	28.35	27.25	1000.54
100114	0830	2.17	0.59	2.06	0.55	1.88	0.60	1.71	0.48	1.41	0.77	1.00	239.00	8.44	28.47	27.37	1000.62
100114	0840	2.20	0.81	2.10	0.72	2.10	0.61	1.78	0.58	1.45	0.69	1.00	239.00	8.44	28.72	27.50	1000.69
100114	0850	2.21	0.83	2.24	0.73	1.99	0.84	1.93	0.74	1.93	0.77	4.00	239.00	12.66	28.96	27.62	1000.69
100114	0900	2.76	0.44	2.64	0.45	2.48	0.66	2.43	0.49	2.15	0.59	17.00	239.00	21.09	28.59	27.74	1000.76
100114	0910	3.04	0.44	3.09	0.49	2.84	0.50	2.77	0.64	2.52	0.75	32.00	239.00	35.16	28.23	27.74	1000.76
100114	0920	2.53	0.76	2.61	0.77	2.26	0.87	2.47	0.64	2.31	0.59	23.00	239.00	29.53	28.23	27.98	1000.84
100114	0930	2.02	0.73	2.12	0.69	1.78	0.78	1.51	0.75	1.54	0.71	17.00	239.00	21.09	28.59	28.11	1000.84
100114	0940	2.42	0.65	2.63	0.69	2.28	0.97	1.93	0.95	1.60	1.01	30.00	239.00	47.81	28.84	28.59	1000.84
100114	0950	2.72	0.49	2.63	0.53	2.32	0.70	2.17	0.59	2.08	0.46	51.00	239.00	54.84	28.59	28.84	1000.84
100114	1000	2.50	0.63	2.40	0.75	1.88	1.04	1.50	1.08	1.17	1.07	35.00	239.00	43.59	28.59	28.96	1000.91
100114	1010	2.19	0.82	2.08	0.69	1.36	0.90	1.10	0.80	1.23	0.67	34.00	239.00	18.28	28.84	28.96	1000.84
100114	1020	3.09	0.61	3.04	0.80	2.86	1.07	2.65	1.13	2.54	0.89	62.00	239.00	66.09	28.72	28.96	1000.84
100114	1030	4.00	0.47	4.07	0.50	3.98	0.55	3.51	0.57	3.15	0.61	55.00	239.00	60.47	28.35	28.72	1000.76
100114	1040	3.20	0.59	3.17	0.67	3.06	0.79	2.83	0.97	2.48	1.22	38.00	239.00	43.59	28.35	28.72	1000.54
100114	1050	2.92	0.59	2.76	0.70	2.34	0.78	1.98	1.01	1.94	1.00	17.00	239.00	12.66	29.20	29.33	1000.25
100114	1100	2.76	0.83	2.53	0.66	2.31	0.82	2.27	0.74	1.86	0.84	15.00	239.00	18.28	29.81	29.69	1000.03
100114	1110	2.35	0.60	2.55	0.53	2.47	0.56	2.50	0.56	2.31	0.74	15.00	239.00	30.94	30.30	29.81	999.96
100114	1120	3.08	1.01	2.92	0.95	2.40	1.11	2.34	0.86	2.22	0.89	18.00	239.00	18.28	30.18	29.94	999.81
100114	1130	2.85	0.71	2.65	0.75	2.51	0.61	2.13	0.68	1.71	0.90	13.00	239.00	12.66	30.30	30.18	999.66
100114	1140	3.41	0.91	3.45	0.95	3.04	1.17	2.63	1.01	2.48	1.14	7.00	239.00	14.06	30.30	30.06	999.52
100114	1150	2.62	1.15	2.81	1.13	2.79	0.88	2.45	0.91	2.26	0.81	17.00	239.00	12.66	30.18	30.06	999.30
