Date	Time	120mWS	120mSD	90mWS	90mSD	60mWS	60mSD	30mWS	30mSD	10mWS	10mSD	120mDIR	90mDIR	60mDIR	120mTEMP	10mTEMP	PRESS
070114	0000	13.67	1.52	12.86	1.37	11.35	1.20	9.97	1.47	8.66	1.33	264	277	273	26.76	26.89	996.66
070114	0010	11.75	1.53	11.13	1.32	10.00	1.18	8.82	1.29	7.66	1.38	267	281	277	26.89	26.89	996.73
070114	0020	12.22	1.13	11.46	1.26	10.22	1.52	9.26	1.64	8.15	1.36	264	277	273	26.89	26.89	996.73
070114	0030	12.35	1.47	11.57	1.36	10.17	1.28	9.15	1.53	8.18	1.66	260	273	267	26.89	27.01	996.66
070114	0040	12.57	1.58	11.58	1.47	10.16	1.36	8.79	1.14	7.77	1.23	262	274	270	27.01	27.13	996.66
070114	0050	12.60	1.42	12.01	1.48	10.95	1.47	9.89	1.50	8.87	1.40	259	271	267	27.13	27.25	996.52
070114	0100	12.55	1.14	11.90	1.32	10.49	1.33	9.34	1.46	8.17	1.61	256	269	264	27.13	27.25	996.44
070114	0110	11.70	1.75	11.15	1.94	9.92	1.64	9.00	1.64	7.91	1.58	255	266	262	27.13	27.25	996.37
070114	0120	10.21	1.27	9.60	1.36	8.38	1.23	7.64	1.15	6.69	1.19	257	270	266	27.01	27.01	996.44
070114	0130	11.36	1.39	10.52	1.39	9.38	1.33	8.22	1.20	7.16	1.16	257	270	266	27.01	27.01	996.37
070114	0140	12.60	1.17	11.95	1.30	10.64	1.33	9.59	1.33	8.48	1.29	257	270	266	27.01	27.01	996.08
070114	0150	12.03	1.34	11.65	1.43	10.57	1.31	9.21	1.27	8.11	1.28	259	271	264	27.01	27.01	996.00
070114	0200	11.41	1.17	10.94	1.14	9.67	1.19	8.60	1.22	7.75	1.38	255	267	262	27.01	27.01	996.00
070114	0210	12.35	1.15	11.49	1.40	10.08	1.31	8.88	1.23	7.86	1.34	257	269	264	26.89	26.89	995.93
070114	0220	11.18	0.88	10.53	1.10	9.27	1.09	7.97	1.01	7.12	1.09	259	270	264	26.89	26.89	995.78
070114	0230	10.08	1.19	9.37	1.18	8.32	0.95	7.56	0.94	6.78	1.01	259	270	266	27.01	27.01	995.78
070114	0240	10.17	1.03	9.36	1.02	8.20	0.90	7.38	0.98	6.63	0.98	256	269	264	27.01	27.01	995.71
070114	0250	11.51	0.93	10.92	1.07	9.80	0.89	8.58	1.08	7.59	1.24	257	270	264	27.01	27.01	995.71
070114	0300	11.94	1.35	11.22	1.64	10.25	1.52	9.38	1.04	8.16	1.18	257	269	264	26.89	26.89	995.71
070114	0310	10.95	1.16	10.18	1.18	9.21	1.07	8.33	1.13	7.33	0.99	259	273	269	26.76	26.89	995.78
070114	0320	10.90	1.50	10.02	1.47	8.98	1.30	8.11	1.31	7.08	1.30	256	269	263	26.76	26.89	995.71
070114	0330	11.40	1.11	10.53	1.02	9.52	1.01	8.41	1.09	7.61	1.12	257	270	266	26.89	26.89	995.71
070114	0340	10.58	1.23	9.68	1.32	8.79	1.33	7.76	1.12	6.86	1.07	262	273	267	26.89	26.89	995.49
070114	0350	10.34	1.23	9.42	1.25	8.24	1.04	7.34	0.93	6.63	0.98	263	274	269	27.01	27.01	995.34
070114	0400	10.93	0.84	10.30	1.02	9.29	1.07	8.17	1.19	7.18	1.28	263	276	271	27.01	27.01	995.34
070114	0410	10.21	1.04	9.58	1.01	8.66	0.84	7.55	0.91	6.53	0.94	260	273	269	27.01	27.01	995.34
070114	0420	10.31	1.13	9.57	1.06	8.56	1.04	7.67	1.12	6.72	1.06	256	270	264	27.01	27.13	995.20
070114	0430	10.23	0.82	9.71	0.85	8.64	0.88	7.58	1.02	6.83	1.14	260	273	267	26.89	27.01	995.27
070114	0440	10.64	0.89	9.92	1.05	8.78	0.97	7.67	1.01	6.70	1.02	266	278	274	26.89	26.89	995.34
070114	0450	10.00	0.95	9.51	1.08	8.45	0.86	7.59	0.85	6.46	1.00	266	278	274	26.89	26.89	995.42
070114	0500	9.85	0.97	9.42	0.94	8.40	1.04	7.49	1.03	6.69	1.04	263	274	270	26.89	26.89	995.49
070114	0510	10.01	1.04	9.23	1.14	8.22	1.18	7.37	1.24	6.63	1.20	260	271	266	26.76	26.89	995.56
070114	0520	9.90	0.96	9.19	0.90	8.25	1.05	7.35	1.06	6.42	1.07	259	270	264	26.76	26.76	995.78
070114	0530	10.32	1.21	9.59	1.39	8.69	1.15	7.89	1.26	7.06	1.17	257	270	264	26.76	26.89	996.00
070114	0540	10.10	1.03	9.61	0.98	8.61	0.89	7.45	1.14	6.49	1.05	256	267	263	26.89	26.89	996.15
070114	0550	10.64	1.26	10.21	1.32	9.19	1.17	8.23	1.18	7.11	1.35	259	271	264	26.89	26.89	996.30
070114	0600	11.16	1.68	10.35	1.53	9.22	1.25	8.47	1.16	7.74	1.15	260	271	267	26.89	27.01	996.30
070114	0610	11.77	1.05	10.98	1.19	9.70	1.21	8.75	1.39	7.96	1.21	262	276	271	27.01	27.01	996.44
070114	0620	11.44	1.04	10.72	1.29	9.75	1.10	8.91	1.21	7.89	1.30	259	271	266	27.01	27.13	996.52
070114	0630	11.20	0.93	10.59	1.03	9.28	0.90	8.09	1.04	7.19	1.13	263	276	270	27.01	27.01	996.52
070114	0640	10.26	1.20	9.64	1.21	8.55	1.00	7.50	1.07	6.61	1.10	263	276	271	27.13	27.13	996.59
070114	0650	10.14	1.11	9.62	0.93	8.57	0.82	7.78	1.13	6.78	1.12	259	271	267	27.25	27.25	996.59
070114	0700	10.15	0.94	9.68	1.01	8.48	1.08	7.54	1.11	6.85	1.02	263	274	269	27.25	27.37	996.59
070114	0710	9.68	1.06	9.13	1.21	8.30	1.09	7.64	1.14	6.88	1.15	267	278	274	27.25	27.37	996.66
070114	0720	10.49	1.04	9.95	1.18	8.88	1.08	7.82	1.27	6.82	1.35	266	278	274	27.37	27.50	996.66
070114	0730	10.33	1.23	9.74	1.35	8.89	1.12	8.19	1.31	7.45	1.28	267	280	274	27.50	27.74	996.66
070114	0740	9.35	0.91	9.06	1.16	8.07	1.21	7.42	1.10	6.71	1.09	266	277	273	27.74	27.98	996.81
070114	0750	8.14	1.11	7.97	1.12	7.33	1.03	6.47	0.90	6.01	0.78	266	278	271	27.98	28.23	996.88
070114	0800	8.82	1.15	8.52	1.12	7.78	0.93	7.07	1.03	6.32	1.04	264	277	273	28.23	28.47	996.95
070114	0810	8.80	1.36	8.59	1.31	8.01	1.43	7.27	1.31	6.79	1.27	269	281	277	28.35	28.72	996.95
070114	0820	10.51	1.08	10.55	1.28	9.70	1.24	9.15	1.13	8.11	1.11	271	283	278	28.35	28.72	997.03
070114	0830	9.53	1.19	9.67	1.32	9.29	1.25	8.75	1.33	7.89	1.23	273	284	278	28.59	29.08	997.10
070114	0840	9.01	0.99	9.03	1.19	8.62	1.27	8.02	1.32	7.29	1.32	271	283	277	28.72	29.20	997.10
070114	0850	8.87	0.82	9.11	0.96	8.56	0.85	8.17	0.90	7.44	1.10	269	278	274	28.96	29.33	997.17
070114	0900	7.94	0.93	7.78	1.09	7.25	1.05	6.76	1.00	6.36	1.02	270	281	277	29.20	29.81	997.10
070114	0910	7.75	0.84	7.86	0.96	7.61	1.00	7.35	1.05	6.65	1.01	274	287	283	29.33	29.94	997.03
070114	0920	6.67	0.59	6.80	0.64	6.60	0.67	6.07	0.95	5.65	1.06	273	284	278	29.69	30.18	997.10
070114	0930	6.19	0.84	6.29	0.80	6.14	0.80	5.89	0.95	5.53	1.15	269	281	276	30.30	30.79	997.10
070114	0940	5.79	0.73	5.92	0.73	5.73	0.71	5.65	0.77	4.98	0.89	267	281	276	30.55	30.91	997.10
070114	0950	4.80	0.84	4.83	0.78	5.02	0.79	5.05	0.71	4.60	0.85	266	277	276	30.79	31.16	997.10
070114	1000	4.82	0.96	4.71	0.90	4.66	0.85	4.33	0.87	3.88	0.94	266	281	278	31.04	31.52	997.25
070114	1010	5.08	1.00	5.17	1.05	5.03	1.11	4.82	1.06	4.21	1.09	271	284	277	31.28	31.89	997.17
070114	1020	5.25	1.10	5.24	1.19	5.27	1.26	5.01	1.44	4.78	1.44	262	276	273	31.28	31.89	997.17
070114	1030	6.57	0.93	6.59	0.90	6.51	0.90	6.34	0.92	5.78	0.97	246	256	250	30.91	31.65	997.17
070114	1040	6.43	0.88	6.41	0.91	6.23	0.97	6.13	1.01	5.79	1.19	245	256	250	30.79	31.77	997.32
070114	1050	7.24	1.22	7.22	1.08	6.90	1.11	6.45	1.38	5.74	1.48	245	256	252	30.91	31.77	997.32
070114	1100	6.36	1.06	6.56	1.16	6.64	1.26	6.44	1.20	5.91	1.38	245	256	250	31.04	31.89	997.39
070114	1110	6.94	1.00	6.99	1.02	6.90	0.99	6.51	1.14	6.02	1.46	242	255	249	31.04	31.77	997.47
070114	1120	6.30	1.54	6.30	1.55	6.11	1.32	5.49	1.12	4.89	1.17	252	266	263	31.40	32.38	997.39
070114	1130	5.62	1.12	5.69	1.17	5.61	1.07	5.20	1.15	4.86	1.22	245	259	256	31.40	32.38	997.32
070114	1140	6.22	1.04	6.13	1.07	5.76	1.20	5.43	1.15	4.96	1.18	246	256	249	31.52	32.38	997.32
070114	1150	5.60	1.30	5.53	1.33	5.20	1.38	4.60	1.49	4.27	1.63	252	264	259	31.89	32.74	997.25
070114	1200	6.19	1.31	6.13	1.13	5.61	1.37	5.05	1.63	4.48	1.67	270	285	284	32.13	32.87	997.17
070114	1210	8.15	1.08	8.16	1.10	8.08	1.24	7.69	1.62	6.98	1.61	252	266	260	32.01	32.74	997.03
070114	1220	9.99	1.36	9.81	1.30	9.47	1.48	8.82	1.76	7.91	1.88	246	257	253	31.52	32.74	997.03
070114	1230	11.66	1.01	11.42	1.03	10.96	1.08	10.32	1.13	9.09	1.30	239	250	245	31.04	32.38	996.81
070114	1240	10.83	1.15	10.74	1.17	10.39	1.13	9.77	1.31	8.87	1.51	245	257	252	31.16	32.38	996.73
070114	1250	10.61	1.20	10.42	1.17	9.92	1.15	9.45	1.33	8.68	1.45	243	257	253	31.52	32.74	996.59
070114	1300	10.76	1.16	10.76	1.09	10.43	0.95	10.19	1.12	9.43	1.45	250	264	260	31.52	32.74	996.37
070114	1310	10.47	1.53	10.54	1.53	10.06	1.34	9.73	1.20	9.09	1.34	255	267	263	31.77	32.87	996.22
070114	1320	11.50	1.27	11.48	1.51	10.99	1.35	10.69	1.37	9.77	1.52	253	266	262	31.77	32.74	996.00
070114	1330	11.39	1.62	11.03	1.51	10.55	1.35	10.35	1.63	9.51	1.84	252	266	260	31.89	32.87	995.71
070114	1340	10.82	1.48	10.98	1.41	10.67	1.33	10.17	1.46	9.32	1.71	259	270	266	32.13	33.11	995.56
070114	1350	11.22	1.28	11.25	1.34	10.87	1.35	10.60	1.35	9.88	1.53	249	262	256	32.01	32.99	995.34
070114	1400	11.23	1.27	11.28	1.43	10.83	1.42	10.60	1.46	9.59	1.56	253	266	260	31.89	33.11	995.12
070114	1410	10.75	0.99	10.72	1.10	10.24	0.99	9.57	1.08	8.63	1.31	257	269	263	32.26	33.35	995.12
070114	1420	10.74	1.17	10.74	1.26	10.52	1.21	10.12	1.50	9.21	1.49	250	264	257	32.13	33.35	994.98
070114	1430	11.43	0.92	11.33	1.07	10.63	1.07	10.20	1.20	9.40	1.38	255	267	263	32.26	33.60	994.90
070114	1440	12.49	1.19	12.60	1.10	11.97	1.23	11.27	1.29	10.29	1.36	252	263	257	32.13	33.23	994.76
070114	1450	12.15	1.36	12.38	1.55	11.99	1.58	11.54	1.65	10.64	1.79	256	269	263	32.13	33.35	994.61
070114	1500	14.06	1.15	13.85	1.34	13.20	1.29	12.66	1.47	11.39	1.67	253	264	260	31.89	32.87	994.54
070114	1510	13.61	1.17	13.67	1.18	12.97	1.14	12.19	1.47	11.20	1.62	255	267	262	31.65	32.74	994.61
070114	1520	12.59	1.48	12.44	1.49	11.98	1.57	11.50	1.57	10.32	1.52	252	263	259	31.65	32.74	994.68
070114	1530	13.84	1.37	13.96	1.52	13.41	1.59	12.92	1.74	11.55	1.84	255	266	262	31.52	32.50	994.76
070114	1540	14.14	1.44	14.16	1.43	13.36	1.39	12.41	1.37	11.07	1.54	253	264	259	31.28	32.38	994.68
070114	1550	14.37	1.60	14.25	1.80	13.63	1.73	12.96	1.72	11.52	1.87	250	263	259	30.91	31.89	994.68
070114	1600	15.55	1.70	15.53	1.83	14.46	1.87	13.50	1.98	12.22	2.13	253	264	260	29.94	30.79	994.76
070114	1610	13.43	1.80	13.07	2.05	12.44	1.86	11.71	1.94	10.72	2.01	253	266	262	29.20	29.94	994.68
070114	1620	12.42	1.77	12.10	1.89	11.43	1.76	10.42	1.91	9.57	2.03	256	267	262	29.20	29.81	994.76
070214	1540	13.34	0.66	14.12	1.16	12.82	0.95	11.67	1.42	10.25	1.45	263	274	269	33.23	34.45	994.02
070214	1550	12.63	1.42	12.52	1.73	11.85	1.61	11.29	1.54	10.40	1.53	264	278	274	33.23	34.21	994.10
070214	1600	13.06	1.32	13.12	1.43	12.40	1.59	11.79	1.54	10.64	1.76	263	274	270	33.11	34.09	994.02
070214	1610	13.06	1.01	12.88	1.07	12.06	1.09	11.68	1.31	10.53	1.36	262	273	269	32.99	33.72	994.10
070214	1620	13.07	1.20	12.96	1.46	12.23	1.53	11.71	1.68	10.78	1.52	260	273	267	32.99	33.72	994.02
070214	1630	12.71	1.15	12.73	1.49	12.10	1.50	11.30	1.40	10.42	1.43	264	278	274	33.11	33.84	994.10
070214	1640	12.75	1.29	12.63	1.45	11.63	1.57	11.16	1.70	10.28	1.82	262	274	270	32.87	33.48	994.10
070214	1650	13.33	1.39	13.23	1.68	12.45	1.79	11.58	1.92	10.61	2.06	262	273	269	32.62	33.48	994.10
070214	1700	13.43	1.31	13.36	1.43	12.60	1.49	11.62	1.67	10.32	1.69	262	273	269	32.50	33.35	994.02
070214	1710	12.13	1.38	12.07	1.57	11.54	1.63	10.85	1.74	9.96	1.74	262	274	270	32.62	33.35	994.02
070214	1720	12.71	1.57	12.88	1.68	12.12	1.72	11.41	1.63	10.19	1.72	262	273	267	32.38	33.11	994.10
070214	1730	13.70	0.93	13.87	0.95	12.97	1.07	11.56	1.19	10.29	1.32	263	276	271	32.26	32.87	994.24
070214	1740	13.18	1.16	13.01	1.47	12.25	1.48	11.64	1.56	10.57	1.65	264	276	270	31.89	32.38	994.32
070214	1750	11.83	1.55	11.95	1.55	11.28	1.35	10.48	1.46	9.51	1.61	260	271	266	31.77	32.26	994.32
070214	1800	13.88	1.09	13.64	1.40	12.27	1.54	11.43	1.69	10.19	1.73	266	278	273	31.65	32.01	994.46
070214	1810	13.51	1.23	13.33	1.46	12.25	1.70	11.04	1.69	9.96	1.72	264	277	273	31.16	31.52	994.46
070214	1820	14.31	1.49	14.01	1.61	12.75	1.72	11.91	1.50	10.49	1.59	263	276	271	30.79	31.04	994.61
070214	1830	13.19	1.47	12.50	1.50	11.38	1.27	10.36	1.34	9.34	1.49	264	276	271	30.55	30.91	994.83
070214	1840	13.33	2.13	13.24	2.04	12.21	1.76	11.27	1.64	10.17	1.54	264	276	273	30.43	30.79	994.98
070214	1850	14.12	1.40	13.59	1.51	12.27	1.33	11.12	1.19	9.81	1.30	263	274	269	30.18	30.43	995.05
070214	1900	13.82	1.42	13.51	1.52	12.48	1.49	11.59	1.68	10.38	1.83	263	276	271	30.06	30.30	995.20
070214	1910	13.56	1.39	13.10	1.51	12.08	1.55	10.89	1.54	9.64	1.51	263	274	270	29.94	30.18	995.27
070214	1920	13.46	1.22	13.02	1.51	11.57	1.42	10.55	1.32	9.60	1.35	263	276	271	29.81	29.94	995.34
070214	1930	12.93	1.79	12.83	1.74	11.65	1.56	10.69	1.48	9.46	1.43	269	281	276	29.81	29.94	995.49
070214	1940	11.46	1.90	11.14	2.10	10.22	1.93	9.09	1.87	8.31	1.70	269	281	276	29.81	30.06	995.64
070214	1950	12.96	1.64	12.49	1.69	11.68	1.49	10.58	1.51	9.44	1.56	267	281	277	29.81	30.06	995.78
070214	2000	13.01	1.61	12.83	1.59	11.58	1.67	10.53	1.67	9.17	1.64	270	281	278	29.69	29.94	995.86
070214	2010	13.22	1.82	12.71	1.76	11.68	1.53	10.69	1.42	9.33	1.35	270	283	278	29.57	29.81	996.08
070214	2020	13.36	1.69	13.00	1.63	11.91	1.58	10.61	1.66	9.22	1.67	271	284	281	29.57	29.69	996.15
070214	2030	14.12	1.64	13.52	1.94	12.27	1.83	10.95	1.82	9.41	1.72	271	285	281	29.45	29.57	996.22
070214	2040	14.30	1.44	13.65	1.55	12.48	1.53	11.21	1.62	9.51	1.69	273	285	281	29.33	29.33	996.30
070214	2050	14.33	1.65	13.82	1.87	12.37	1.95	10.85	1.89	9.23	1.74	271	284	280	29.20	29.33	996.30
070214	2100	13.15	1.39	12.63	1.47	11.35	1.38	9.85	1.59	8.64	1.49	271	284	278	29.08	29.20	996.30
