Date	Time	120mWS	120mSD	90mWS	90mSD	60mWS	60mSD	30mWS	30mSD	10mWS	10mSD	120mDIR	90mDIR	60mDIR	120mTEMP	10mTEMP	PRESS
090114	0000	12.54	1.40	11.83	1.53	10.86	1.34	9.79	1.20	8.84	1.24	262.00	239.00	268.59	27.13	27.25	996.15
090114	0010	12.80	1.47	11.82	1.39	10.48	1.33	9.59	1.44	8.55	1.43	257.00	239.00	265.78	27.13	27.25	996.08
090114	0020	13.74	1.57	12.94	1.59	11.63	1.57	10.46	1.58	9.16	1.46	259.00	239.00	267.19	27.25	27.37	996.08
090114	0030	13.22	1.51	12.39	1.45	11.07	1.50	9.77	1.52	8.54	1.42	257.00	239.00	267.19	27.13	27.25	996.00
090114	0040	13.50	1.28	12.65	1.44	11.18	1.30	10.07	1.50	9.08	1.64	259.00	239.00	267.19	27.01	27.13	995.93
090114	0050	12.67	1.47	11.76	1.39	10.51	1.37	9.31	1.42	8.49	1.35	260.00	239.00	270.00	27.01	27.13	995.71
090114	0100	13.39	1.28	12.67	1.38	11.20	1.14	9.96	1.25	8.85	1.33	260.00	239.00	270.00	27.01	27.13	995.56
090114	0110	11.87	2.02	11.20	2.20	10.43	2.21	9.56	2.13	8.54	1.94	253.00	239.00	260.16	27.01	27.13	995.49
090114	0120	13.44	1.32	12.55	1.46	11.39	1.56	10.23	1.68	8.95	1.79	252.00	239.00	258.75	26.76	26.89	995.34
090114	0130	12.82	1.36	11.71	1.43	10.63	1.34	9.55	1.43	8.44	1.56	250.00	239.00	257.34	26.52	26.76	995.20
090114	0140	12.38	1.62	11.26	1.32	10.11	1.39	9.10	1.40	7.85	1.71	249.00	239.00	254.53	26.27	26.52	994.98
090114	0150	12.90	1.43	11.96	1.37	10.66	1.42	9.35	1.29	8.50	1.31	252.00	239.00	257.34	26.15	26.40	994.83
090114	0200	11.95	1.16	11.25	1.28	10.29	1.31	9.14	1.48	8.32	1.40	255.00	239.00	260.16	26.03	26.15	994.76
090114	0210	11.28	1.09	10.47	1.02	9.34	0.95	8.36	1.03	7.42	1.24	255.00	239.00	262.97	25.91	26.03	994.76
090114	0220	10.46	1.32	9.87	1.34	9.07	1.19	8.03	1.35	7.07	1.18	256.00	239.00	262.97	25.66	25.91	994.76
090114	0230	13.63	2.01	12.59	2.25	11.39	1.97	10.37	1.76	9.05	1.72	259.00	239.00	267.19	25.79	25.91	994.76
090114	0240	14.00	1.68	13.26	1.66	12.16	1.67	11.06	1.61	9.81	1.88	266.00	239.00	274.22	25.91	26.03	994.83
090114	0250	17.30	1.84	16.46	1.91	14.66	1.74	13.05	1.55	11.81	1.67	260.00	239.00	270.00	26.03	26.03	994.61
090114	0300	16.50	1.86	15.65	1.88	14.19	1.82	12.63	1.80	11.43	1.75	257.00	239.00	267.19	26.03	26.03	994.46
090114	0310	18.08	1.29	16.78	1.83	15.06	1.76	13.49	1.81	11.80	1.62	256.00	239.00	264.38	26.03	26.03	994.32
090114	0320	14.91	1.60	13.84	1.81	12.32	1.78	10.95	1.82	9.54	1.85	249.00	239.00	255.94	25.91	26.03	994.39
090114	0330	12.15	1.68	11.37	1.62	10.25	1.64	8.99	1.57	7.84	1.57	252.00	239.00	260.16	25.54	25.79	994.32
090114	0340	12.45	1.48	11.69	1.47	10.38	1.44	9.39	1.39	8.46	1.34	262.00	239.00	268.59	25.42	25.66	994.24
090114	0350	13.00	0.96	12.50	1.04	11.02	1.15	9.97	1.37	8.91	1.35	260.00	239.00	268.59	25.54	25.66	994.24
090114	0400	12.52	0.92	11.97	1.00	10.68	1.03	9.32	1.23	8.03	1.26	262.00	239.00	270.00	25.54	25.66	994.24
090114	0410	12.50	1.38	11.63	1.35	10.75	1.33	9.59	1.45	8.58	1.38	264.00	239.00	274.22	25.66	25.79	994.02
090114	0420	14.16	1.88	12.97	2.04	11.70	1.91	10.71	1.74	9.63	1.54	260.00	239.00	270.00	25.79	25.91	994.02
090114	0430	15.08	1.49	14.13	1.72	12.47	1.66	11.12	1.40	9.76	1.49	256.00	239.00	262.97	25.91	26.03	994.10
090114	0440	15.14	1.37	14.18	1.42	12.65	1.38	11.17	1.32	9.78	1.52	250.00	239.00	255.94	25.91	26.03	994.10
090114	0450	13.61	1.45	12.65	1.55	11.30	1.43	9.80	1.38	8.51	1.60	250.00	239.00	257.34	25.91	26.03	994.24
090114	0500	11.84	1.34	11.01	1.33	10.12	1.41	9.28	1.38	8.20	1.35	250.00	239.00	257.34	25.91	26.03	994.24
090114	0510	10.48	1.03	9.93	1.27	8.98	1.15	8.10	1.32	7.08	1.38	262.00	239.00	271.41	25.79	26.03	994.32
090114	0520	13.26	2.27	12.86	2.28	11.72	2.27	10.65	2.32	9.20	2.28	267.00	239.00	278.44	26.03	26.15	994.24
090114	0530	15.80	1.57	14.94	1.72	13.72	1.36	12.30	1.51	10.66	1.46	270.00	239.00	281.25	26.27	26.40	994.32
090114	0540	15.27	1.72	14.26	1.80	12.84	1.71	11.23	1.59	9.97	1.68	266.00	239.00	275.63	26.27	26.27	994.32
090114	0550	15.62	1.69	15.21	1.72	13.81	1.50	12.46	1.63	11.02	1.62	263.00	239.00	271.41	26.15	26.27	994.39
090114	0600	15.82	1.59	14.59	1.74	13.21	1.72	11.61	1.93	10.53	1.91	262.00	239.00	268.59	26.03	26.03	994.32
090114	0610	14.77	1.71	13.73	1.73	12.46	1.62	11.45	1.56	10.29	1.50	260.00	239.00	268.59	26.03	26.15	994.24
090114	0620	16.54	1.70	14.99	1.85	13.05	1.65	11.63	1.72	10.38	1.77	262.00	239.00	271.41	26.40	26.40	994.24
090114	0630	14.49	1.64	13.59	1.47	11.84	1.35	10.32	1.43	9.11	1.40	259.00	239.00	268.59	26.40	26.40	994.54
090114	0640	14.65	1.80	13.82	1.73	12.50	1.89	11.38	2.06	10.06	2.08	260.00	239.00	268.59	26.27	26.40	994.61
090114	0650	13.66	1.53	12.79	1.48	11.47	1.25	10.44	1.48	9.34	1.57	260.00	239.00	271.41	26.15	26.27	994.68
090114	0700	12.95	1.53	11.93	1.65	10.58	1.57	9.02	1.38	8.08	1.30	263.00	239.00	272.81	26.03	26.27	994.76
090114	0710	14.67	1.69	13.63	1.68	12.00	1.68	10.34	1.86	9.14	1.90	267.00	239.00	274.22	26.15	26.27	994.83
090114	0720	13.47	1.82	12.64	1.70	11.30	1.56	10.03	1.58	8.80	1.53	263.00	239.00	271.41	26.40	26.52	995.05
090114	0730	13.93	1.52	12.95	1.68	11.61	1.72	10.80	1.63	9.58	1.67	257.00	239.00	265.78	26.64	26.89	995.12
090114	0740	11.05	1.93	10.23	1.81	9.16	1.56	8.13	1.33	7.33	1.24	253.00	239.00	261.56	26.52	26.64	995.27
090114	0750	11.39	2.06	10.76	2.05	9.63	2.04	8.60	2.12	7.40	1.94	259.00	239.00	265.78	26.64	26.89	995.27
090114	0800	12.50	1.73	12.02	1.78	10.93	1.84	10.15	1.67	8.90	1.74	257.00	239.00	264.38	26.89	27.25	995.27
090114	0810	12.52	1.95	12.06	2.01	11.25	1.78	10.42	1.67	9.48	1.68	263.00	239.00	271.41	26.89	27.25	995.27
090114	0820	13.64	1.44	13.01	1.50	11.93	1.56	10.89	1.54	9.82	1.55	262.00	239.00	270.00	26.89	27.25	995.27
090114	0830	13.46	2.68	13.07	2.74	12.37	2.54	11.37	2.43	10.09	2.20	263.00	239.00	270.00	27.01	27.50	995.34
090114	0840	14.35	2.22	14.04	2.21	13.37	2.04	12.39	1.91	11.13	2.08	262.00	239.00	270.00	27.50	27.86	995.49
090114	0850	13.49	1.99	12.97	1.75	12.24	1.67	12.11	1.66	11.08	1.64	264.00	239.00	274.22	27.25	27.74	995.78
090114	0900	12.95	2.38	12.51	2.57	11.46	2.45	10.98	2.10	9.97	1.88	264.00	239.00	272.81	27.25	27.74	995.93
