Date	Time	120mWS	120mSD	90mWS	90mSD	60mWS	60mSD	30mWS	30mSD	10mWS	10mSD	120mDIR	90mDIR	60mDIR	120mTEMP	10mTEMP	PRESS
120115	0000	1.26	0.36	5.89	0.34	4.66	0.38	3.21	0.32	1.88	0.42	37.00	53.00	46.41	25.30	24.57	1000.76
120115	0010	1.21	0.34	5.53	0.47	4.39	0.40	3.01	0.42	1.65	0.50	37.00	53.00	47.81	25.18	24.44	1000.69
120115	0020	1.25	0.36	5.29	0.38	4.17	0.40	2.63	0.38	1.35	0.52	31.00	49.00	42.19	25.05	24.44	1000.54
120115	0030	1.29	0.40	5.42	0.36	4.17	0.38	2.65	0.50	1.14	0.74	30.00	46.00	40.78	24.93	24.44	1000.40
120115	0040	1.29	0.39	5.13	0.42	4.17	0.34	2.77	0.41	1.50	0.52	25.00	44.00	36.56	24.93	24.32	1000.10
120115	0050	1.29	0.40	5.62	0.56	4.54	0.52	2.93	0.42	1.60	0.55	24.00	39.00	33.75	24.93	24.44	999.81
120115	0100	1.32	0.41	6.10	0.70	4.84	0.80	3.10	0.53	1.52	0.71	23.00	38.00	29.53	24.93	24.32	999.59
120115	0110	1.37	0.44	6.72	0.61	5.63	0.58	3.99	0.63	2.57	0.74	23.00	38.00	29.53	24.93	24.32	999.30
120115	0120	1.37	0.44	6.92	0.63	5.67	0.55	4.06	0.61	2.74	0.57	21.00	37.00	29.53	24.81	24.32	999.01
120115	0130	1.37	0.45	6.93	0.61	5.71	0.60	4.03	0.65	2.53	0.71	21.00	38.00	29.53	24.81	24.32	998.79
120115	0140	2.00	1.27	7.73	0.83	6.39	0.82	4.83	0.84	3.55	0.90	20.00	38.00	29.53	24.81	24.32	998.57
120115	0150	1.77	1.05	7.50	0.83	6.22	0.71	4.71	0.76	3.17	0.79	17.00	34.00	26.72	25.05	24.44	998.49
120115	0200	1.38	0.44	6.29	0.68	5.07	0.62	3.62	0.53	2.40	0.55	15.00	32.00	23.91	24.93	24.32	998.57
120115	0210	1.41	0.46	5.92	0.44	4.83	0.60	3.32	0.58	1.92	0.66	13.00	31.00	21.09	24.93	24.20	998.35
120115	0220	1.48	0.51	5.71	0.29	4.43	0.41	2.73	0.57	1.23	0.86	6.00	27.00	18.28	25.05	24.32	998.27
120115	0230	1.53	0.51	5.75	0.41	3.84	0.60	2.18	0.53	0.63	0.67	0.00	20.00	12.66	25.42	24.20	998.13
120115	0240	1.50	0.49	4.66	0.68	2.97	0.77	1.70	0.61	0.40	0.41	3.00	17.00	8.44	25.42	24.20	997.91
120115	0250	1.57	0.47	4.33	0.37	2.66	0.59	1.35	0.64	0.29	0.00	1.00	20.00	9.84	25.18	24.08	997.76
120115	0300	1.50	0.49	3.42	0.82	2.80	0.71	1.85	0.49	0.33	0.23	1.00	14.00	0.00	24.93	24.08	997.69
120115	0310	1.29	0.42	2.93	0.67	3.10	0.42	2.10	0.25	0.60	0.54	357.00	1.00	343.13	24.81	23.96	997.61
120115	0320	1.06	0.10	3.29	0.45	3.01	0.44	2.25	0.23	0.55	0.53	345.00	352.00	329.06	24.69	23.83	997.54
120115	0330	1.05	0.00	3.29	0.45	3.18	0.32	2.68	0.21	0.97	0.55	336.00	343.00	322.03	24.44	23.83	997.54
120115	0340	1.05	0.00	3.75	0.46	3.33	0.37	2.85	0.25	1.41	0.45	339.00	346.00	320.63	24.44	23.83	997.54
120115	0350	1.08	0.15	4.17	0.68	3.90	0.57	3.08	0.41	1.40	0.46	345.00	354.00	333.28	24.44	23.83	997.47
120115	0400	1.09	0.21	4.28	0.63	4.23	0.41	3.25	0.37	1.64	0.40	346.00	357.00	338.91	24.44	23.83	997.47
120115	0410	1.05	0.00	4.30	0.38	3.92	0.42	2.72	0.38	1.13	0.64	333.00	342.00	324.84	24.44	23.83	997.69
120115	0420	1.05	0.00	3.85	0.41	3.59	0.35	2.47	0.25	0.61	0.59	328.00	336.00	316.41	24.44	23.71	997.76
120115	0430	1.05	0.00	4.00	0.45	3.75	0.38	2.69	0.31	0.95	0.64	329.00	340.00	324.84	24.32	23.71	997.91
120115	0440	1.05	0.00	4.48	0.62	4.22	0.43	3.24	0.38	1.66	0.41	333.00	347.00	331.88	24.44	23.71	997.91
120115	0450	1.05	0.00	4.41	0.53	4.14	0.60	3.15	0.54	1.53	0.71	333.00	347.00	336.09	24.44	23.83	997.83
120115	0500	1.05	0.00	3.10	0.46	2.96	0.40	1.99	0.23	0.36	0.32	330.00	343.00	324.84	24.32	23.83	997.98
120115	0510	1.05	0.00	2.51	0.40	2.33	0.34	1.45	0.23	0.29	0.00	329.00	336.00	317.81	24.44	23.83	998.05
120115	0520	1.05	0.00	2.53	0.54	2.13	0.37	0.97	0.50	0.29	0.00	335.00	343.00	320.63	24.44	23.83	998.20
120115	0530	1.06	0.10	2.20	0.61	2.23	0.37	1.10	0.45	0.29	0.00	325.00	329.00	305.16	24.57	23.83	998.27
120115	0540	1.05	0.00	2.05	0.50	2.09	0.42	1.60	0.32	0.41	0.40	321.00	321.00	295.31	24.57	23.83	998.49
120115	0550	1.06	0.10	1.98	0.47	2.12	0.38	1.60	0.23	0.46	0.43	326.00	326.00	296.72	24.57	23.83	998.57
120115	0600	1.06	0.10	2.26	0.57	2.25	0.41	1.51	0.21	0.36	0.31	330.00	335.00	309.38	24.57	23.71	998.64
120115	0610	1.07	0.15	2.21	0.62	2.18	0.42	1.32	0.53	0.38	0.35	335.00	346.00	322.03	24.44	23.71	998.71
120115	0620	1.09	0.23	2.00	0.73	2.21	0.42	0.91	0.61	0.29	0.00	346.00	354.00	331.88	24.57	23.71	998.71
120115	0630	1.11	0.23	1.86	0.93	2.30	0.46	1.03	0.77	0.29	0.10	350.00	0.00	340.31	24.57	23.83	998.86
120115	0640	1.05	0.00	2.96	0.47	2.75	0.41	1.94	0.18	0.51	0.48	338.00	352.00	334.69	24.57	23.83	998.93
120115	0650	1.05	0.00	3.35	0.51	3.01	0.42	2.19	0.21	0.60	0.54	339.00	350.00	331.88	24.69	23.96	999.08
120115	0700	1.19	0.33	2.43	0.70	2.59	0.43	1.69	0.35	0.29	0.00	352.00	0.00	340.31	24.69	23.96	999.15
120115	0710	1.51	0.47	2.44	0.74	2.27	0.61	1.48	0.48	0.29	0.00	0.00	13.00	358.59	24.81	24.08	999.30
120115	0720	1.30	0.42	2.26	0.79	2.38	0.57	1.52	0.42	0.32	0.23	357.00	8.00	354.38	24.81	24.20	999.37
120115	0730	1.07	0.18	2.95	0.57	2.73	0.42	1.68	0.34	0.36	0.31	347.00	357.00	338.91	24.93	24.32	999.59
120115	0740	1.11	0.23	3.16	0.66	3.08	0.43	1.94	0.31	0.55	0.54	350.00	359.00	340.31	24.93	24.20	999.66
120115	0750	1.05	0.00	3.72	0.50	3.30	0.37	2.24	0.45	1.01	0.73	346.00	359.00	338.91	24.93	24.32	999.81
120115	0800	1.05	0.00	4.03	0.45	3.58	0.42	2.77	0.45	1.89	0.40	340.00	357.00	343.13	24.81	24.32	999.96
120115	0810	1.05	0.00	3.31	0.53	2.83	0.49	1.76	0.61	0.87	0.76	333.00	347.00	338.91	24.81	24.57	1000.32
120115	0820	1.05	0.00	2.79	0.53	2.23	0.48	0.97	0.64	0.44	0.43	329.00	340.00	323.44	24.93	24.69	1000.47
120115	0830	1.05	0.00	3.34	0.47	2.81	0.43	2.07	0.29	1.44	0.42	329.00	339.00	323.44	25.05	24.69	1000.47
120115	0840	1.05	0.00	3.14	0.64	2.39	0.51	1.46	0.47	0.94	0.55	329.00	342.00	326.25	25.18	24.93	1000.54
120115	0850	1.05	0.00	3.73	0.52	3.12	0.57	2.05	0.56	1.31	0.65	335.00	349.00	336.09	25.42	25.18	1000.54
120115	0900	1.08	0.18	3.47	0.78	3.28	0.58	2.53	2.64	1.89	0.42	340.00	356.00	345.94	25.79	25.42	1000.62
120115	0910	1.30	0.41	2.86	0.99	2.71	0.95	2.47	0.80	2.10	0.67	356.00	10.00	2.81	26.15	25.79	1000.62
120115	0920	1.43	0.41	3.59	1.18	3.33	0.99	3.02	0.73	2.54	0.70	10.00	24.00	14.06	26.40	26.15	1000.69
120115	0930	1.42	0.40	3.73	1.45	3.62	1.34	3.79	1.10	3.30	1.03	13.00	27.00	18.28	26.76	26.27	1000.69
120115	0940	1.46	0.41	4.96	0.58	4.69	0.62	4.12	0.72	3.42	0.75	18.00	35.00	28.13	26.76	26.52	1000.62
120115	0950	1.40	0.40	4.39	0.87	3.84	0.85	3.57	0.83	2.91	0.98	6.00	20.00	11.25	27.01	26.76	1000.62
120115	1000	1.43	0.40	5.63	0.82	4.62	1.07	4.12	0.99	3.31	0.99	6.00	24.00	14.06	27.25	27.01	1000.62
120115	1010	1.36	0.39	4.67	0.97	3.76	0.94	3.59	0.95	3.01	0.93	6.00	20.00	8.44	27.25	27.13	1000.62
120115	1020	1.33	0.37	6.12	1.29	5.38	1.55	3.82	1.91	3.90	1.17	14.00	32.00	21.09	27.50	27.62	1000.54
120115	1030	1.34	0.39	7.45	1.04	6.69	1.34	0.31	0.00	4.69	1.25	11.00	27.00	18.28	27.62	27.50	1000.54
120115	1040	1.28	0.36	6.70	1.81	5.79	1.48	0.31	0.00	4.76	1.41	4.00	21.00	11.25	27.50	27.50	1000.54
120115	1050	1.22	0.34	4.62	1.25	4.42	1.09	0.31	0.00	3.59	1.21	1.00	15.00	8.44	27.50	27.50	1000.54
120115	1100	1.28	0.37	5.53	1.14	4.75	1.25	0.31	0.00	3.88	1.10	8.00	24.00	15.47	27.62	27.62	1000.40
120115	1110	1.28	0.36	5.74	0.95	5.08	1.15	0.31	0.00	3.57	1.01	7.00	24.00	15.47	27.62	27.62	1000.32
