Date	Time	120mWS	120mSD	90mWS	90mSD	60mWS	60mSD	30mWS	30mSD	10mWS	10mSD	120mDIR	90mDIR	60mDIR	120mTEMP	10mTEMP	PRESS
30115	0	2.58	0.33	3.42	0.27	3.74	0.31	2.36	0.29	1.49	0.23	294	309	305.16	26.03	24.2	1000.03
30115	10	2.3	0.4	3.15	0.34	3.4	0.27	1.29	0.59	0.71	0.57	291	309	305.16	26.03	24.08	999.96
30115	20	2.32	0.37	2.77	0.4	2.9	0.35	1.34	0.79	0.94	0.61	291	307	300.94	26.03	24.08	999.88
30115	30	1.79	0.33	2.48	0.36	2.64	0.35	0.36	0.29	0.29	0	285	304	306.56	26.03	24.2	999.74
30115	40	1.7	0.42	2.15	0.38	2.75	0.32	0.55	0.5	0.29	0	287	307	307.97	26.03	24.2	999.66
30115	50	1.7	0.41	2.54	0.46	3.07	0.4	1.37	0.21	0.97	0.5	297	323	319.22	26.03	24.2	999.52
30115	100	1.89	0.37	2.78	0.38	2.93	0.27	1.44	0.29	0.4	0.4	322	339	330.47	25.91	24.2	999.44
30115	110	1.99	0.49	2.98	0.37	3	0.37	0.85	0.79	0.98	0.56	338	346	330.47	25.79	24.08	999.3
30115	120	2.52	0.42	3.12	0.5	3.08	0.37	0.71	0.64	0.74	0.59	330	339	334.69	25.79	23.96	999.3
30115	130	2.68	0.36	2.84	0.37	2.94	0.27	0.44	0.42	0.3	0.1	335	339	331.88	25.91	23.83	999.15
30115	140	2.46	0.31	2.94	0.31	3.11	0.34	0.42	0.41	0.29	0	330	330	333.28	26.03	23.71	999.01
30115	150	1.72	0.57	2.65	0.31	2.63	0.31	0.62	0.54	0.52	0.51	346	346	334.69	26.03	23.59	998.86
30115	200	1.77	0.55	2.8	0.45	2.67	0.32	0.77	0.65	0.48	0.47	352	352	336.09	26.03	23.35	998.79
30115	210	1.24	0.44	1.5	0.42	2.33	0.29	0.71	0.66	0.3	0.15	350	4	337.5	25.91	23.22	998.71
30115	220	1.1	0.27	1.34	0.47	2.39	0.38	1.87	0.88	0.41	0.41	350	4	348.75	25.91	23.22	998.49
30115	230	1.08	0.21	1.6	0.31	2.11	0.47	1.44	0.55	0.47	0.46	350	7	350.16	25.91	23.22	998.42
30115	240	1.72	0.52	1.63	0.34	2.27	0.47	1.3	1.03	0.71	0.56	350	7	350.16	25.79	23.1	998.35
30115	250	1.57	0.37	1.94	0.34	1.79	0.64	0.85	0.66	1.07	0.31	3	17	0	25.66	23.1	998.27
30115	300	1.37	0.55	1.69	0.42	2.79	0.4	1.15	0.66	0.89	0.58	0	13	357.19	25.54	22.86	998.2
30115	310	1.83	0.37	1.79	0.36	2.19	0.68	1.62	0.37	0.74	0.55	0	6	358.59	25.54	22.73	998.2
30115	320	2.15	0.23	2.51	0.45	2.11	0.35	1.92	0.4	1.37	0.25	3	15	5.63	25.66	22.61	998.13
30115	330	2	0.29	2.74	0.27	2.98	0.57	2.3	0.38	1.61	0.15	17	28	9.84	25.79	22.61	997.98
30115	340	2.31	0.27	3.03	0.23	3.37	0.25	2.26	0.35	1.7	0.21	24	35	12.66	25.66	22.61	997.98
30115	350	2.6	0.23	3.17	0.21	3.35	0.18	2.82	0.18	1.82	0.27	34	38	15.47	25.54	22.49	997.98
30115	400	2.77	0.23	2.99	0.27	3.4	0.23	3.05	0.21	1.77	0.21	38	39	16.88	25.54	22.49	997.91
30115	410	3.04	0.27	3	0.23	3.11	0.18	3.05	0.21	1.9	0.21	42	49	26.72	25.54	22.61	997.91
30115	420	3.07	0.29	2.94	0.21	2.81	0.25	3.13	0.15	1.74	0.23	44	59	29.53	25.66	22.61	997.83
30115	430	3.07	0.27	3.18	0.29	2.99	0.25	3.44	0.15	1.72	0.18	42	58	35.16	25.79	22.61	997.76
30115	440	3.21	0.25	3.48	0.25	3.49	0.25	3.48	0.15	1.39	0.65	38	55	29.53	25.66	22.73	997.83
30115	450	3.55	0.21	3.86	0.23	3.68	0.18	3.23	0.21	1.31	0.52	35	52	30.94	25.54	22.61	997.83
30115	500	3.67	0.21	4.2	0.18	3.53	0.18	3.47	0.21	1.88	0.27	39	59	37.97	25.66	22.73	997.91
30115	510	3.57	0.25	4.24	0.21	3.6	0.18	3.32	0.29	1.74	0.31	38	59	42.19	25.66	22.61	997.98
30115	520	3.36	0.23	4.09	0.23	3.66	0.18	2.93	0.29	1.58	0.21	34	56	45	25.66	22.73	998.05
