Date	Time	120mWS	120mSD	90mWS	90mSD	60mWS	60mSD	30mWS	30mSD	10mWS	10mSD	120mDIR	90mDIR	60mDIR	120mTEMP	10mTEMP	PRESS
110115	0000	2.72	0.33	3.52	0.29	4.14	0.35	3.09	0.31	2.38	0.49	245.00	274.00	277.03	24.93	24.32	999.81
110115	0010	2.36	0.40	3.42	0.37	3.68	0.44	3.02	0.43	2.11	0.42	257.00	294.00	288.28	24.93	24.20	999.59
110115	0020	1.73	0.39	2.94	0.34	2.86	0.42	2.04	0.81	1.14	0.79	263.00	294.00	284.06	24.93	24.08	999.37
110115	0030	1.83	0.40	2.90	0.33	2.69	0.35	2.23	0.34	1.33	0.66	269.00	293.00	284.06	24.81	23.96	999.15
110115	0040	2.46	0.63	3.48	0.44	3.27	0.46	2.35	0.43	1.31	0.66	278.00	300.00	292.50	24.69	23.96	999.08
110115	0050	3.31	0.31	4.08	0.37	4.28	0.37	3.15	0.38	2.06	0.46	287.00	308.00	300.94	24.69	23.83	998.93
110115	0100	2.98	0.27	3.76	0.29	3.99	0.32	2.93	0.43	1.96	0.37	295.00	316.00	305.16	24.81	23.96	998.79
110115	0110	3.70	0.46	4.02	0.40	3.69	0.44	2.77	0.50	1.75	0.58	301.00	319.00	310.78	24.81	23.96	998.57
110115	0120	3.65	0.34	2.77	0.54	2.67	0.49	1.85	0.51	1.07	0.65	297.00	312.00	300.94	24.57	23.96	998.49
110115	0130	2.96	0.33	2.06	0.48	2.16	0.41	1.50	0.46	0.94	0.84	287.00	301.00	289.69	24.44	23.96	998.49
110115	0140	2.80	0.33	3.03	0.34	3.56	0.44	2.98	0.46	2.15	0.54	284.00	314.00	300.94	24.57	23.83	998.20
110115	0150	2.63	0.33	2.85	0.53	3.31	0.75	2.43	0.94	1.35	1.00	295.00	322.00	306.56	24.69	23.59	997.98
110115	0200	2.14	0.63	2.35	0.56	2.32	0.58	1.23	0.84	0.74	0.66	305.00	323.00	300.94	24.57	23.59	997.98
110115	0210	1.77	0.51	1.78	0.56	1.96	0.54	1.19	0.73	0.90	0.61	293.00	300.00	281.25	24.44	23.59	997.91
110115	0220	1.19	0.54	1.23	0.46	1.86	0.64	1.06	0.69	0.60	0.57	207.00	263.00	278.44	24.44	23.71	997.83
110115	0230	1.10	0.40	1.05	0.15	1.23	0.49	0.46	0.43	0.29	0.00	188.00	245.00	299.53	24.57	23.71	997.76
110115	0240	1.16	0.36	1.05	0.00	1.24	0.60	0.31	0.00	0.29	0.00	271.00	307.00	307.97	24.44	23.71	997.83
110115	0250	1.05	0.00	1.27	0.48	1.82	0.60	0.91	0.70	0.44	0.43	271.00	319.00	319.22	24.32	23.71	997.91
110115	0300	1.11	0.27	1.58	0.80	2.67	0.40	1.74	0.35	0.77	0.68	300.00	350.00	347.34	24.44	23.71	997.76
110115	0310	1.07	0.23	1.46	0.59	2.11	0.51	0.79	0.72	0.35	0.31	315.00	340.00	334.69	24.44	23.71	997.54
110115	0320	1.10	0.42	1.44	0.55	1.82	0.42	0.44	0.41	0.29	0.00	284.00	326.00	313.59	24.44	23.71	997.47
110115	0330	1.44	0.63	1.54	0.57	1.61	0.57	0.39	0.35	0.29	0.00	308.00	332.00	312.19	24.44	23.71	997.47
